,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE_W,Away Team Score,Play Team Indicator,Home Team Score,BCW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
151,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,151,05:00,,,,,"MISS LAYUP by WALSH,MEGAN",,,"MISS LAYUP by WALSH,MEGAN",1,layup,missed,berry college,megan walsh,,300
152,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,152,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",1,defensive rebound,,Centre,paige baechle,,
153,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,153,04:48,"GOOD LAYUP by HARTLAGE,MAGGIE(in the paint)",35 (+20),,15,,CENTRE_W 35-15 (+20),,"GOOD LAYUP by HARTLAGE,MAGGIE(in the paint)",1,layup,good,Centre,maggie hartlage,2,288
154,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,154,04:18,,,,,"SUB IN by SMITH,PILAR",,,"SUB IN by SMITH,PILAR",1,subbing in,,berry college,pilar smith,,258
155,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,155,04:18,,,,,"SUB IN by GIBBS,HOLLI",,,"SUB IN by GIBBS,HOLLI",1,subbing in,,berry college,holli gibbs,,258
156,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,156,04:18,,,,,"SUB OUT by MCLEAN,MEL",,,"SUB OUT by MCLEAN,MEL",1,subbing out,,berry college,mel mclean,,258
157,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,157,04:18,,,,,"SUB OUT by WALSH,MEGAN",,,"SUB OUT by WALSH,MEGAN",1,subbing out,,berry college,megan walsh,,258
158,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,158,04:15,,,,,"MISS 3PTR by SEGARRA,CHANLIR",,,"MISS 3PTR by SEGARRA,CHANLIR",1,three pointer,missed,berry college,chanlir segarra,,255
159,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,159,--,"REBOUND DEF by MOORE,HILLARY",,,,,,,"REBOUND DEF by MOORE,HILLARY",1,defensive rebound,,Centre,hillary moore,,
160,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,160,03:59,"GOOD 3PTR by MOORE,HILLARY",38 (+23),,15,,CENTRE_W 38-15 (+23),,"GOOD 3PTR by MOORE,HILLARY",1,three pointer,good,Centre,hillary moore,3,239
161,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,161,--,"ASSIST  by WINSTEAD,MARY",,,,,,,"ASSIST  by WINSTEAD,MARY",1,assist,,Centre,mary winstead,,
162,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,162,03:44,,,,,"MISS 3PTR by GIBBS,HOLLI",,,"MISS 3PTR by GIBBS,HOLLI",1,three pointer,missed,berry college,holli gibbs,,224
163,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,163,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",1,defensive rebound,,Centre,paige baechle,,
164,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,164,03:32,"MISS LAYUP by MOORE,HILLARY",,,,,,,"MISS LAYUP by MOORE,HILLARY",1,layup,missed,Centre,hillary moore,,212
165,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,165,--,,,,,"REBOUND DEF by EVANS,ALEXA",,,"REBOUND DEF by EVANS,ALEXA",1,defensive rebound,,berry college,alexa evans,,
166,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,166,03:21,,38 (+21),,17,"GOOD LAYUP by SEGARRA,CHANLIR(in the paint)",BCW 38-17 (+21),,"GOOD LAYUP by SEGARRA,CHANLIR(in the paint)",1,layup,good,berry college,chanlir segarra,2,201
167,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,167,03:01,"GOOD JUMPER by BAECHLE,PAIGE",40 (+23),,17,,CENTRE_W 40-17 (+23),,"GOOD JUMPER by BAECHLE,PAIGE",1,jumper,good,Centre,paige baechle,2,181
168,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,168,02:49,,40 (+21),,19,"GOOD JUMPER by EVANS,ALEXA(fastbreak)(in the paint)",BCW 40-19 (+21),,"GOOD JUMPER by EVANS,ALEXA(fastbreak)(in the paint)",1,jumper,good,berry college,alexa(fastbreak) evans,2,169
169,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,169,02:26,"MISS LAYUP by HARTLAGE,MAGGIE",,,,,,,"MISS LAYUP by HARTLAGE,MAGGIE",1,layup,missed,Centre,maggie hartlage,,146
170,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,170,--,"REBOUND OFF by GUY,ALEXIS",,,,,,,"REBOUND OFF by GUY,ALEXIS",1,offensive rebound,,Centre,alexis guy,,
171,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,171,02:24,"GOOD LAYUP by GUY,ALEXIS(in the paint)",42 (+23),,19,,CENTRE_W 42-19 (+23),,"GOOD LAYUP by GUY,ALEXIS(in the paint)",1,layup,good,Centre,alexis guy,2,144
172,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,172,02:13,"FOUL  by WINSTEAD,MARY",,,,,,,"FOUL  by WINSTEAD,MARY",1,foul,,Centre,mary winstead,,133
173,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,173,02:13,"SUB IN by MIRE,JENNA",,,,,,,"SUB IN by MIRE,JENNA",1,subbing in,,Centre,jenna mire,,133
174,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,174,02:13,"SUB IN by BENHAM,CHELSEA",,,,,,,"SUB IN by BENHAM,CHELSEA",1,subbing in,,Centre,chelsea benham,,133
175,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,175,02:13,"SUB IN by WINSTEAD,BRIDGET",,,,,,,"SUB IN by WINSTEAD,BRIDGET",1,subbing in,,Centre,bridget winstead,,133
176,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,176,02:13,"SUB OUT by BAECHLE,PAIGE",,,,,,,"SUB OUT by BAECHLE,PAIGE",1,subbing out,,Centre,paige baechle,,133
177,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,177,02:13,"SUB OUT by WINSTEAD,MARY",,,,,,,"SUB OUT by WINSTEAD,MARY",1,subbing out,,Centre,mary winstead,,133
178,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,178,02:13,"SUB OUT by MOORE,HILLARY",,,,,,,"SUB OUT by MOORE,HILLARY",1,subbing out,,Centre,hillary moore,,133
179,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,179,02:13,,,,,"SUB IN by SISK,DANIELLE",,,"SUB IN by SISK,DANIELLE",1,subbing in,,berry college,danielle sisk,,133
180,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,180,02:13,,,,,"SUB OUT by SMITH,PILAR",,,"SUB OUT by SMITH,PILAR",1,subbing out,,berry college,pilar smith,,133
181,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,181,01:59,,,,,"MISS 3PTR by EVANS,ALEXA",,,"MISS 3PTR by EVANS,ALEXA",1,three pointer,missed,berry college,alexa evans,,119
182,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,182,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,1,offensive rebound,,berry college,,,
183,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,183,01:48,"FOUL  by BENHAM,CHELSEA",,,,,,,"FOUL  by BENHAM,CHELSEA",1,foul,,Centre,chelsea benham,,108
184,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,184,01:48,,42 (+22),,20,"GOOD FT by MULLINAX,TARA",BCW 42-20 (+22),,"GOOD FT by MULLINAX,TARA",1,free throw,good,berry college,tara mullinax,1,108
185,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,185,01:48,,42 (+21),,21,"GOOD FT by MULLINAX,TARA",BCW 42-21 (+21),,"GOOD FT by MULLINAX,TARA",1,free throw,good,berry college,tara mullinax,1,108
186,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,186,01:48,"SUB IN by BAECHLE,PAIGE",,,,,,,"SUB IN by BAECHLE,PAIGE",1,subbing in,,Centre,paige baechle,,108
187,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,187,01:48,"SUB OUT by HARTLAGE,MAGGIE",,,,,,,"SUB OUT by HARTLAGE,MAGGIE",1,subbing out,,Centre,maggie hartlage,,108
188,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,188,01:48,,,,,"SUB IN by COOK,LINDSEY",,,"SUB IN by COOK,LINDSEY",1,subbing in,,berry college,lindsey cook,,108
189,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,189,01:48,,,,,"SUB OUT by GIBBS,HOLLI",,,"SUB OUT by GIBBS,HOLLI",1,subbing out,,berry college,holli gibbs,,108
190,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,190,01:44,"TURNOVER  by WINSTEAD,BRIDGET",,,,,,,"TURNOVER  by WINSTEAD,BRIDGET",1,turnover,,Centre,bridget winstead,,104
191,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,191,01:40,,,,,"STEAL  by COOK,LINDSEY",,,"STEAL  by COOK,LINDSEY",1,steal,,berry college,,,100
192,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,192,01:38,,,,,"TURNOVER  by SEGARRA,CHANLIR",,,"TURNOVER  by SEGARRA,CHANLIR",1,turnover,,berry college,chanlir segarra,,98
193,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,193,01:22,"MISS LAYUP by BENHAM,CHELSEA",,,,,,,"MISS LAYUP by BENHAM,CHELSEA",1,layup,missed,Centre,chelsea benham,,82
194,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,194,--,"REBOUND OFF by BENHAM,CHELSEA",,,,,,,"REBOUND OFF by BENHAM,CHELSEA",1,offensive rebound,,Centre,chelsea benham,,
195,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,195,01:02,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",44 (+23),,21,,CENTRE_W 44-21 (+23),,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",1,layup,good,Centre,paige baechle,2,62
196,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,196,00:38,"FOUL  by BENHAM,CHELSEA",,,,,,,"FOUL  by BENHAM,CHELSEA",1,foul,,Centre,chelsea benham,,38
197,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,197,00:38,,,,,"MISS FT by SISK,DANIELLE",,,"MISS FT by SISK,DANIELLE",1,free throw,missed,berry college,danielle sisk,,38
198,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,198,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,1,deadball rebound,,Centre,,,
199,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,199,00:38,,44 (+22),,22,"GOOD FT by SISK,DANIELLE",BCW 44-22 (+22),,"GOOD FT by SISK,DANIELLE",1,free throw,good,berry college,danielle sisk,1,38
200,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,200,00:38,"SUB IN by HARTLAGE,MAGGIE",,,,,,,"SUB IN by HARTLAGE,MAGGIE",1,subbing in,,Centre,maggie hartlage,,38
201,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,201,00:38,"SUB OUT by BENHAM,CHELSEA",,,,,,,"SUB OUT by BENHAM,CHELSEA",1,subbing out,,Centre,chelsea benham,,38
202,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,202,00:16,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",46 (+24),,22,,CENTRE_W 46-22 (+24),,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",1,layup,good,Centre,paige baechle,2,16
203,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,203,00:00,,46 (+21),,25,"GOOD 3PTR by EVANS,ALEXA",BCW 46-25 (+21),,"GOOD 3PTR by EVANS,ALEXA",1,three pointer,good,berry college,alexa evans,3,0
204,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,204,--,,,,,"ASSIST  by SEGARRA,CHANLIR",,,"ASSIST  by SEGARRA,CHANLIR",1,assist,,berry college,chanlir segarra,,
205,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,205,Start Period 2,,,,,,,,,2,,,,,,
206,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,206,19:36,"MISS LAYUP by BAECHLE,PAIGE",,,,,,,"MISS LAYUP by BAECHLE,PAIGE",2,layup,missed,Centre,paige baechle,,1176
207,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,207,--,,,,,"REBOUND DEF by MULLINAX,TARA",,,"REBOUND DEF by MULLINAX,TARA",2,defensive rebound,,berry college,tara mullinax,,
208,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,208,19:17,,46 (+19),,27,"GOOD JUMPER by MULLINAX,TARA",BCW 46-27 (+19),,"GOOD JUMPER by MULLINAX,TARA",2,jumper,good,berry college,tara mullinax,2,1157
209,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,209,--,,,,,"ASSIST  by SEGARRA,CHANLIR",,,"ASSIST  by SEGARRA,CHANLIR",2,assist,,berry college,chanlir segarra,,
210,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,210,19:10,"GOOD LAYUP by WINSTEAD,BRIDGET(fastbreak)(in the paint)",48 (+21),,27,,CENTRE_W 48-27 (+21),,"GOOD LAYUP by WINSTEAD,BRIDGET(fastbreak)(in the paint)",2,layup,good,Centre,bridget(fastbreak) winstead,2,1150
211,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,211,19:10,,,,,"FOUL  by MULLINAX,TARA",,,"FOUL  by MULLINAX,TARA",2,foul,,berry college,tara mullinax,,1150
212,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,212,19:10,"GOOD FT by WINSTEAD,BRIDGET",49 (+22),,27,,CENTRE_W 49-27 (+22),,"GOOD FT by WINSTEAD,BRIDGET",2,free throw,good,Centre,bridget winstead,1,1150
213,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,213,18:52,,,,,"MISS 3PTR by EVANS,ALEXA",,,"MISS 3PTR by EVANS,ALEXA",2,three pointer,missed,berry college,alexa evans,,1132
214,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,214,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
215,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,215,18:45,,,,,"SUB IN by SISK,DANIELLE",,,"SUB IN by SISK,DANIELLE",2,subbing in,,berry college,danielle sisk,,1125
216,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,216,18:45,,,,,"SUB OUT by LAWRENCE,ALLISON",,,"SUB OUT by LAWRENCE,ALLISON",2,subbing out,,berry college,allison lawrence,,1125
217,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,217,18:42,"TURNOVER  by BENHAM,CHELSEA",,,,,,,"TURNOVER  by BENHAM,CHELSEA",2,turnover,,Centre,chelsea benham,,1122
218,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,218,18:42,,,,,"STEAL  by MULLINAX,TARA",,,"STEAL  by MULLINAX,TARA",2,steal,,berry college,,,1122
219,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,219,18:14,,,,,"MISS LAYUP by MULLINAX,TARA",,,"MISS LAYUP by MULLINAX,TARA",2,layup,missed,berry college,tara mullinax,,1094
220,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,220,--,"REBOUND DEF by WINSTEAD,BRIDGET",,,,,,,"REBOUND DEF by WINSTEAD,BRIDGET",2,defensive rebound,,Centre,bridget winstead,,
221,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,221,18:04,"MISS JUMPER by BAECHLE,PAIGE",,,,,,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,1084
222,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,222,--,,,,,"REBOUND DEF by SISK,DANIELLE",,,"REBOUND DEF by SISK,DANIELLE",2,defensive rebound,,berry college,danielle sisk,,
223,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,223,17:48,"FOUL  by BENHAM,CHELSEA",,,,,,,"FOUL  by BENHAM,CHELSEA",2,foul,,Centre,chelsea benham,,1068
224,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,224,17:48,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,1068
225,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,225,17:48,"SUB IN by STOUGH,MARY",,,,,,,"SUB IN by STOUGH,MARY",2,subbing in,,Centre,mary stough,,1068
226,20,berry,Centre,Berry College,72-50,72,50,"46, 26, 72","25, 25, 50",46,26,72,25,25,50,"10-10, 8-2","10-10, 5-5",02/03/13,Win,200,No Location Recorded,1 p.m.,A,226,17:48,"SUB OUT by BENHAM,CHELSEA",,,,,,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,1068
