,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,HC,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
138,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,138,06:55,,17,,25 (+8),"GOOD 3PTR by MOORE,HILLARY",CENTRE_W 17-25 (+8),,"GOOD 3PTR by MOORE,HILLARY",1,three pointer,good,Centre,hillary moore,3,415
139,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,139,--,,,,,"ASSIST  by HARTLAGE,MAGGIE",,,"ASSIST  by HARTLAGE,MAGGIE",1,assist,,Centre,maggie hartlage,,
140,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,140,06:35,"TURNOVER  by COUGHRAN,KATIE",,,,,,,"TURNOVER  by COUGHRAN,KATIE",1,turnover,,hendrix college,katie coughran,,395
141,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,141,06:29,"FOUL  by MCNEILL,KAITLIN",,,,,,,"FOUL  by MCNEILL,KAITLIN",1,foul,,hendrix college,kaitlin mcneill,,389
142,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,142,06:29,,17,,26 (+9),"GOOD FT by HARTLAGE,MAGGIE",CENTRE_W 17-26 (+9),,"GOOD FT by HARTLAGE,MAGGIE",1,free throw,good,Centre,maggie hartlage,1,389
143,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,143,06:29,,,,,"MISS FT by HARTLAGE,MAGGIE",,,"MISS FT by HARTLAGE,MAGGIE",1,free throw,missed,Centre,maggie hartlage,,389
144,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,144,--,"REBOUND DEF by DIRLLETTE,LINDSAY",,,,,,,"REBOUND DEF by DIRLLETTE,LINDSAY",1,defensive rebound,,hendrix college,lindsay dirllette,,
145,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,145,06:29,"SUB IN by DIRLLETTE,LINDSAY",,,,,,,"SUB IN by DIRLLETTE,LINDSAY",1,subbing in,,hendrix college,lindsay dirllette,,389
146,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,146,06:29,"SUB OUT by MCNEILL,KAITLIN",,,,,,,"SUB OUT by MCNEILL,KAITLIN",1,subbing out,,hendrix college,kaitlin mcneill,,389
147,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,147,06:13,"MISS 3PTR by BROBERG,KATI",,,,,,,"MISS 3PTR by BROBERG,KATI",1,three pointer,missed,hendrix college,kati broberg,,373
148,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,148,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
149,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,149,05:50,,17,,28 (+11),"GOOD JUMPER by BENHAM,CHELSEA",CENTRE_W 17-28 (+11),,"GOOD JUMPER by BENHAM,CHELSEA",1,jumper,good,Centre,chelsea benham,2,350
150,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,150,05:32,"MISS JUMPER by GALLIEN,KATY",,,,,,,"MISS JUMPER by GALLIEN,KATY",1,jumper,missed,hendrix college,katy gallien,,332
151,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,151,--,,,,,"REBOUND DEF by BENHAM,CHELSEA",,,"REBOUND DEF by BENHAM,CHELSEA",1,defensive rebound,,Centre,chelsea benham,,
152,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,152,05:22,,,,,"MISS JUMPER by BENHAM,CHELSEA",,,"MISS JUMPER by BENHAM,CHELSEA",1,jumper,missed,Centre,chelsea benham,,322
153,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,153,--,,,,,"REBOUND OFF by BENHAM,CHELSEA",,,"REBOUND OFF by BENHAM,CHELSEA",1,offensive rebound,,Centre,chelsea benham,,
154,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,154,05:17,,17,,30 (+13),"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",CENTRE_W 17-30 (+13),,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",1,layup,good,Centre,chelsea benham,2,317
155,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,155,05:16,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,1,timeout,,Centre,,,316
156,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,156,05:16,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",1,subbing in,,Centre,alexis guy,,316
157,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,157,05:16,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",1,subbing out,,Centre,maggie hartlage,,316
158,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,158,04:56,"MISS JUMPER by GALLIEN,KATY",,,,,,,"MISS JUMPER by GALLIEN,KATY",1,jumper,missed,hendrix college,katy gallien,,296
159,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,159,--,,,,,"REBOUND DEF by BENHAM,CHELSEA",,,"REBOUND DEF by BENHAM,CHELSEA",1,defensive rebound,,Centre,chelsea benham,,
160,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,160,04:42,,,,,"MISS LAYUP by GUY,ALEXIS",,,"MISS LAYUP by GUY,ALEXIS",1,layup,missed,Centre,alexis guy,,282
161,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,161,04:42,"BLOCK  by DIRLLETTE,LINDSAY",,,,,,,"BLOCK  by DIRLLETTE,LINDSAY",1,block,,hendrix college,lindsay dirllette,,282
162,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,162,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,1,offensive rebound,,Centre,,,
163,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,163,04:27,,,,,"MISS JUMPER by BENHAM,CHELSEA",,,"MISS JUMPER by BENHAM,CHELSEA",1,jumper,missed,Centre,chelsea benham,,267
164,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,164,--,"REBOUND DEF by GALLIEN,KATY",,,,,,,"REBOUND DEF by GALLIEN,KATY",1,defensive rebound,,hendrix college,katy gallien,,
165,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,165,04:12,"GOOD JUMPER by BROBERG,KATI",19,,30 (+11),,HC 19-30 (+11),,"GOOD JUMPER by BROBERG,KATI",1,jumper,good,hendrix college,kati broberg,2,252
166,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,166,--,"ASSIST  by KRIESEL-BIGLER,CAIT",,,,,,,"ASSIST  by KRIESEL-BIGLER,CAIT",1,assist,,hendrix college,cait kriesel-bigler,,
167,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,167,03:57,,19,,33 (+14),"GOOD 3PTR by MOORE,HILLARY",CENTRE_W 19-33 (+14),,"GOOD 3PTR by MOORE,HILLARY",1,three pointer,good,Centre,hillary moore,3,237
168,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,168,03:45,"MISS 3PTR by DIRLLETTE,LINDSAY",,,,,,,"MISS 3PTR by DIRLLETTE,LINDSAY",1,three pointer,missed,hendrix college,lindsay dirllette,,225
169,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,169,--,,,,,"REBOUND DEF by MOORE,HILLARY",,,"REBOUND DEF by MOORE,HILLARY",1,defensive rebound,,Centre,hillary moore,,
170,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,170,03:23,,,,,"TURNOVER  by BAECHLE,PAIGE",,,"TURNOVER  by BAECHLE,PAIGE",1,turnover,,Centre,paige baechle,,203
171,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,171,03:20,"STEAL  by DIRLLETTE,LINDSAY",,,,,,,"STEAL  by DIRLLETTE,LINDSAY",1,steal,,hendrix college,,,200
172,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,172,03:17,"MISS LAYUP by COUGHRAN,KATIE",,,,,,,"MISS LAYUP by COUGHRAN,KATIE",1,layup,missed,hendrix college,katie coughran,,197
173,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,173,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",1,defensive rebound,,Centre,paige baechle,,
174,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,174,03:00,,,,,"MISS JUMPER by GUY,ALEXIS",,,"MISS JUMPER by GUY,ALEXIS",1,jumper,missed,Centre,alexis guy,,180
175,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,175,--,,,,,"REBOUND OFF by BAECHLE,PAIGE",,,"REBOUND OFF by BAECHLE,PAIGE",1,offensive rebound,,Centre,paige baechle,,
176,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,176,02:56,,,,,"MISS LAYUP by BAECHLE,PAIGE",,,"MISS LAYUP by BAECHLE,PAIGE",1,layup,missed,Centre,paige baechle,,176
177,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,177,--,,,,,"REBOUND OFF by BENHAM,CHELSEA",,,"REBOUND OFF by BENHAM,CHELSEA",1,offensive rebound,,Centre,chelsea benham,,
178,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,178,02:47,,19,,35 (+16),"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",CENTRE_W 19-35 (+16),,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",1,layup,good,Centre,chelsea benham,2,167
179,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,179,02:39,"MISS JUMPER by KRIESEL-BIGLER,CAIT",,,,,,,"MISS JUMPER by KRIESEL-BIGLER,CAIT",1,jumper,missed,hendrix college,cait kriesel-bigler,,159
180,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,180,--,,,,,"REBOUND DEF by BENHAM,CHELSEA",,,"REBOUND DEF by BENHAM,CHELSEA",1,defensive rebound,,Centre,chelsea benham,,
181,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,181,02:27,,,,,"TURNOVER  by MOORE,HILLARY",,,"TURNOVER  by MOORE,HILLARY",1,turnover,,Centre,hillary moore,,147
182,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,182,02:25,"STEAL  by KRIESEL-BIGLER,CAIT",,,,,,,"STEAL  by KRIESEL-BIGLER,CAIT",1,steal,,hendrix college,,,145
183,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,183,02:23,"GOOD LAYUP by KRIESEL-BIGLER,CAIT(in the paint)",21,,35 (+14),,HC 21-35 (+14),,"GOOD LAYUP by KRIESEL-BIGLER,CAIT(in the paint)",1,layup,good,hendrix college,cait kriesel-bigler,2,143
184,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,184,01:53,,,,,"MISS JUMPER by BENHAM,CHELSEA",,,"MISS JUMPER by BENHAM,CHELSEA",1,jumper,missed,Centre,chelsea benham,,113
185,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,185,--,,,,,"REBOUND OFF by BENHAM,CHELSEA",,,"REBOUND OFF by BENHAM,CHELSEA",1,offensive rebound,,Centre,chelsea benham,,
186,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,186,01:50,,,,,"MISS LAYUP by BENHAM,CHELSEA",,,"MISS LAYUP by BENHAM,CHELSEA",1,layup,missed,Centre,chelsea benham,,110
187,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,187,--,"REBOUND DEF by DIRLLETTE,LINDSAY",,,,,,,"REBOUND DEF by DIRLLETTE,LINDSAY",1,defensive rebound,,hendrix college,lindsay dirllette,,
188,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,188,01:39,"MISS LAYUP by DIRLLETTE,LINDSAY",,,,,,,"MISS LAYUP by DIRLLETTE,LINDSAY",1,layup,missed,hendrix college,lindsay dirllette,,99
189,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,189,--,,,,,"REBOUND DEF by BENHAM,CHELSEA",,,"REBOUND DEF by BENHAM,CHELSEA",1,defensive rebound,,Centre,chelsea benham,,
190,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,190,01:33,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,1,timeout,,Centre,,,93
191,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,191,01:33,"SUB IN by BOX,ALEXIS",,,,,,,"SUB IN by BOX,ALEXIS",1,subbing in,,hendrix college,alexis box,,93
192,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,192,01:33,"SUB IN by FLORES,ESTRELLA",,,,,,,"SUB IN by FLORES,ESTRELLA",1,subbing in,,hendrix college,estrella flores,,93
193,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,193,01:33,"SUB OUT by BROBERG,KATI",,,,,,,"SUB OUT by BROBERG,KATI",1,subbing out,,hendrix college,kati broberg,,93
194,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,194,01:33,"SUB OUT by KRIESEL-BIGLER,CAIT",,,,,,,"SUB OUT by KRIESEL-BIGLER,CAIT",1,subbing out,,hendrix college,cait kriesel-bigler,,93
195,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,195,01:33,,,,,"SUB IN by HARTLAGE,MAGGIE",,,"SUB IN by HARTLAGE,MAGGIE",1,subbing in,,Centre,maggie hartlage,,93
196,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,196,01:33,,,,,"SUB IN by STOUGH,MARY",,,"SUB IN by STOUGH,MARY",1,subbing in,,Centre,mary stough,,93
197,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,197,01:33,,,,,"SUB OUT by BENHAM,CHELSEA",,,"SUB OUT by BENHAM,CHELSEA",1,subbing out,,Centre,chelsea benham,,93
198,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,198,01:33,,,,,"SUB OUT by MOORE,HILLARY",,,"SUB OUT by MOORE,HILLARY",1,subbing out,,Centre,hillary moore,,93
199,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,199,01:21,,,,,"MISS JUMPER by HARTLAGE,MAGGIE",,,"MISS JUMPER by HARTLAGE,MAGGIE",1,jumper,missed,Centre,maggie hartlage,,81
200,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,200,--,"REBOUND DEF by GALLIEN,KATY",,,,,,,"REBOUND DEF by GALLIEN,KATY",1,defensive rebound,,hendrix college,katy gallien,,
201,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,201,01:01,"MISS 3PTR by GALLIEN,KATY",,,,,,,"MISS 3PTR by GALLIEN,KATY",1,three pointer,missed,hendrix college,katy gallien,,61
202,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,202,--,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",,,"REBOUND DEF by HARTLAGE,MAGGIE",1,defensive rebound,,Centre,maggie hartlage,,
203,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,203,00:47,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",1,jumper,missed,Centre,paige baechle,,47
204,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,204,--,"REBOUND DEF by COUGHRAN,KATIE",,,,,,,"REBOUND DEF by COUGHRAN,KATIE",1,defensive rebound,,hendrix college,katie coughran,,
205,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,205,00:32,"GOOD 3PTR by FLORES,ESTRELLA",24,,35 (+11),,HC 24-35 (+11),,"GOOD 3PTR by FLORES,ESTRELLA",1,three pointer,good,hendrix college,estrella flores,3,32
206,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,206,--,"ASSIST  by DIRLLETTE,LINDSAY",,,,,,,"ASSIST  by DIRLLETTE,LINDSAY",1,assist,,hendrix college,lindsay dirllette,,
207,17,hendrix,Hendrix College,Centre College,67-55,67,55,"37, 30, 67","24, 31, 55",37,30,67,24,31,55,"8-9, 6-1 SAA","0-18, 0-7 SAA",01/25/13,Win,83,No Location Recorded,6:00 PM,H,207,00:09,,,,,"MISS JUMPER by GUY,ALEXIS",,,"MISS JUMPER by GUY,ALEXIS",1,jumper,missed,Centre,alexis guy,,9
