,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,MVCW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
151,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,151,06:19,"MISS 3PTR by PUCKETT,MACKENZIE",,,,,,,"MISS 3PTR by PUCKETT,MACKENZIE",1,three pointer,missed,maryville college,mackenzie puckett,,379
152,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,152,--,"REBOUND OFF by SMITH,TAYLER",,,,,,,"REBOUND OFF by SMITH,TAYLER",1,offensive rebound,,maryville college,tayler smith,,
153,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,153,06:05,"GOOD 3PTR by MENARD,JANELL",31 (+4),,27,,MVCW 31-27 (-4),,"GOOD 3PTR by MENARD,JANELL",1,three pointer,good,maryville college,janell menard,3,365
154,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,154,--,"ASSIST  by SMITH,TAYLER",,,,,,,"ASSIST  by SMITH,TAYLER",1,assist,,maryville college,tayler smith,,
155,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,155,05:36,,,,,"TURNOVER  by BENHAM,CHELSEA",,,"TURNOVER  by BENHAM,CHELSEA",1,turnover,,Centre,chelsea benham,,336
156,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,156,05:36,"SUB IN by BOND,ALEX",,,,,,,"SUB IN by BOND,ALEX",1,subbing in,,maryville college,alex bond,,336
157,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,157,05:36,"SUB OUT by PAYNE,KIERA",,,,,,,"SUB OUT by PAYNE,KIERA",1,subbing out,,maryville college,kiera payne,,336
158,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,158,05:36,,,,,"SUB IN by WINSTEAD,BRIDGET",,,"SUB IN by WINSTEAD,BRIDGET",1,subbing in,,Centre,bridget winstead,,336
159,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,159,05:36,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",1,subbing out,,Centre,maggie hartlage,,336
160,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,160,05:19,"FOUL  by PUCKETT,MACKENZIE",,,,,,,"FOUL  by PUCKETT,MACKENZIE",1,foul,,maryville college,mackenzie puckett,,319
161,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,161,05:19,"TURNOVER  by PUCKETT,MACKENZIE",,,,,,,"TURNOVER  by PUCKETT,MACKENZIE",1,turnover,,maryville college,mackenzie puckett,,319
162,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,162,05:00,,,,,"MISS JUMPER by BENHAM,CHELSEA",,,"MISS JUMPER by BENHAM,CHELSEA",1,jumper,missed,Centre,chelsea benham,,300
163,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,163,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,1,defensive rebound,,maryville college,,,
164,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,164,04:57,"SUB IN by BROWN,KELSEY",,,,,,,"SUB IN by BROWN,KELSEY",1,subbing in,,maryville college,kelsey brown,,297
165,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,165,04:57,"SUB OUT by SMITH,TAYLER",,,,,,,"SUB OUT by SMITH,TAYLER",1,subbing out,,maryville college,tayler smith,,297
166,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,166,04:28,"MISS JUMPER by FARMER,LAILAH",,,,,,,"MISS JUMPER by FARMER,LAILAH",1,jumper,missed,maryville college,lailah farmer,,268
167,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,167,--,"REBOUND OFF by BROWN,KELSEY",,,,,,,"REBOUND OFF by BROWN,KELSEY",1,offensive rebound,,maryville college,kelsey brown,,
168,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,168,04:24,"GOOD LAYUP by BROWN,KELSEY(in the paint)",33 (+6),,27,,MVCW 33-27 (-6),,"GOOD LAYUP by BROWN,KELSEY(in the paint)",1,layup,good,maryville college,kelsey brown,2,264
169,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,169,04:01,,,,,"TURNOVER  by STOUGH,MARY",,,"TURNOVER  by STOUGH,MARY",1,turnover,,Centre,mary stough,,241
170,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,170,04:00,"SUB IN by ROBBINS,DONJA",,,,,,,"SUB IN by ROBBINS,DONJA",1,subbing in,,maryville college,donja robbins,,240
171,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,171,04:00,"SUB IN by PAYNE,KIERA",,,,,,,"SUB IN by PAYNE,KIERA",1,subbing in,,maryville college,kiera payne,,240
172,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,172,04:00,"SUB OUT by MENARD,JANELL",,,,,,,"SUB OUT by MENARD,JANELL",1,subbing out,,maryville college,janell menard,,240
173,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,173,04:00,"SUB OUT by PUCKETT,MACKENZIE",,,,,,,"SUB OUT by PUCKETT,MACKENZIE",1,subbing out,,maryville college,mackenzie puckett,,240
174,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,174,04:00,,,,,"SUB IN by GUY,ALANNA",,,"SUB IN by GUY,ALANNA",1,subbing in,,Centre,alanna guy,,240
175,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,175,04:00,,,,,"SUB OUT by MIRE,JENNA",,,"SUB OUT by MIRE,JENNA",1,subbing out,,Centre,jenna mire,,240
176,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,176,03:37,"GOOD 3PTR by PAYNE,KIERA",36 (+9),,27,,MVCW 36-27 (-9),,"GOOD 3PTR by PAYNE,KIERA",1,three pointer,good,maryville college,kiera payne,3,217
177,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,177,--,"ASSIST  by FARMER,LAILAH",,,,,,,"ASSIST  by FARMER,LAILAH",1,assist,,maryville college,lailah farmer,,
178,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,178,03:10,"FOUL  by BOND,ALEX",,,,,,,"FOUL  by BOND,ALEX",1,foul,,maryville college,alex bond,,190
179,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,179,03:10,,,,,"MISS FT by STOUGH,MARY",,,"MISS FT by STOUGH,MARY",1,free throw,missed,Centre,mary stough,,190
180,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,180,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,1,deadball rebound,,Centre,,,
181,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,181,03:10,,36 (+8),,28,"GOOD FT by STOUGH,MARY",CENTRE_W 36-28 (-8),,"GOOD FT by STOUGH,MARY",1,free throw,good,Centre,mary stough,1,190
182,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,182,03:10,"SUB IN by BURNETT,LAUREN",,,,,,,"SUB IN by BURNETT,LAUREN",1,subbing in,,maryville college,lauren burnett,,190
183,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,183,03:10,"SUB OUT by BOND,ALEX",,,,,,,"SUB OUT by BOND,ALEX",1,subbing out,,maryville college,alex bond,,190
184,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,184,03:10,,,,,"SUB IN by HARTLAGE,MAGGIE",,,"SUB IN by HARTLAGE,MAGGIE",1,subbing in,,Centre,maggie hartlage,,190
185,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,185,03:10,,,,,"SUB IN by BAECHLE,PAIGE",,,"SUB IN by BAECHLE,PAIGE",1,subbing in,,Centre,paige baechle,,190
186,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,186,03:10,,,,,"SUB OUT by WINSTEAD,BRIDGET",,,"SUB OUT by WINSTEAD,BRIDGET",1,subbing out,,Centre,bridget winstead,,190
187,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,187,03:10,,,,,"SUB OUT by STOUGH,MARY",,,"SUB OUT by STOUGH,MARY",1,subbing out,,Centre,mary stough,,190
188,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,188,02:44,"GOOD 3PTR by BURNETT,LAUREN",39 (+11),,28,,MVCW 39-28 (-11),,"GOOD 3PTR by BURNETT,LAUREN",1,three pointer,good,maryville college,lauren burnett,3,164
189,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,189,--,"ASSIST  by FARMER,LAILAH",,,,,,,"ASSIST  by FARMER,LAILAH",1,assist,,maryville college,lailah farmer,,
190,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,190,02:15,,39 (+9),,30,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",CENTRE_W 39-30 (-9),,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",1,layup,good,Centre,chelsea benham,2,135
191,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,191,02:13,"FOUL  by BROWN,KELSEY",,,,,,,"FOUL  by BROWN,KELSEY",1,foul,,maryville college,kelsey brown,,133
192,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,192,02:13,,39 (+8),,31,"GOOD FT by BENHAM,CHELSEA",CENTRE_W 39-31 (-8),,"GOOD FT by BENHAM,CHELSEA",1,free throw,good,Centre,chelsea benham,1,133
193,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,193,02:13,"SUB IN by SMITH,TAYLER",,,,,,,"SUB IN by SMITH,TAYLER",1,subbing in,,maryville college,tayler smith,,133
194,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,194,02:13,"SUB IN by PUCKETT,MACKENZIE",,,,,,,"SUB IN by PUCKETT,MACKENZIE",1,subbing in,,maryville college,mackenzie puckett,,133
195,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,195,02:13,"SUB IN by MENARD,JANELL",,,,,,,"SUB IN by MENARD,JANELL",1,subbing in,,maryville college,janell menard,,133
196,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,196,02:13,"SUB OUT by BROWN,KELSEY",,,,,,,"SUB OUT by BROWN,KELSEY",1,subbing out,,maryville college,kelsey brown,,133
197,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,197,02:13,"SUB OUT by ROBBINS,DONJA",,,,,,,"SUB OUT by ROBBINS,DONJA",1,subbing out,,maryville college,donja robbins,,133
198,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,198,02:13,"SUB OUT by FARMER,LAILAH",,,,,,,"SUB OUT by FARMER,LAILAH",1,subbing out,,maryville college,lailah farmer,,133
199,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,199,01:51,"MISS LAYUP by PAYNE,KIERA",,,,,,,"MISS LAYUP by PAYNE,KIERA",1,layup,missed,maryville college,kiera payne,,111
200,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,200,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",1,defensive rebound,,Centre,paige baechle,,
201,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,201,01:42,,39 (+5),,34,"GOOD 3PTR by HARTLAGE,MAGGIE",CENTRE_W 39-34 (-5),,"GOOD 3PTR by HARTLAGE,MAGGIE",1,three pointer,good,Centre,maggie hartlage,3,102
202,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,202,--,,,,,"ASSIST  by GUY,ALANNA",,,"ASSIST  by GUY,ALANNA",1,assist,,Centre,alanna guy,,
203,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,203,01:19,"MISS JUMPER by SMITH,TAYLER",,,,,,,"MISS JUMPER by SMITH,TAYLER",1,jumper,missed,maryville college,tayler smith,,79
204,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,204,--,"REBOUND OFF by PUCKETT,MACKENZIE",,,,,,,"REBOUND OFF by PUCKETT,MACKENZIE",1,offensive rebound,,maryville college,mackenzie puckett,,
205,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,205,01:14,"MISS LAYUP by PUCKETT,MACKENZIE",,,,,,,"MISS LAYUP by PUCKETT,MACKENZIE",1,layup,missed,maryville college,mackenzie puckett,,74
206,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,206,--,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",,,"REBOUND DEF by HARTLAGE,MAGGIE",1,defensive rebound,,Centre,maggie hartlage,,
207,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,207,01:06,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",,,"MISS 3PTR by HARTLAGE,MAGGIE",1,three pointer,missed,Centre,maggie hartlage,,66
208,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,208,--,"REBOUND DEF by BURNETT,LAUREN",,,,,,,"REBOUND DEF by BURNETT,LAUREN",1,defensive rebound,,maryville college,lauren burnett,,
209,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,209,00:37,"TURNOVER  by MENARD,JANELL",,,,,,,"TURNOVER  by MENARD,JANELL",1,turnover,,maryville college,janell menard,,37
210,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,210,00:37,,,,,"STEAL  by BENHAM,CHELSEA",,,"STEAL  by BENHAM,CHELSEA",1,steal,,Centre,,,37
211,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,211,00:37,,,,,"SUB IN by WINSTEAD,MARY",,,"SUB IN by WINSTEAD,MARY",1,subbing in,,Centre,mary winstead,,37
212,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,212,00:37,,,,,"SUB OUT by MOORE,HILLARY",,,"SUB OUT by MOORE,HILLARY",1,subbing out,,Centre,hillary moore,,37
213,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,213,00:32,,,,,"TURNOVER  by WINSTEAD,MARY",,,"TURNOVER  by WINSTEAD,MARY",1,turnover,,Centre,mary winstead,,32
214,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,214,00:31,"STEAL  by MENARD,JANELL",,,,,,,"STEAL  by MENARD,JANELL",1,steal,,maryville college,,,31
215,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,215,00:09,"MISS JUMPER by MENARD,JANELL",,,,,,,"MISS JUMPER by MENARD,JANELL",1,jumper,missed,maryville college,janell menard,,9
216,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,216,--,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",,,"REBOUND DEF by HARTLAGE,MAGGIE",1,defensive rebound,,Centre,maggie hartlage,,
217,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,217,Start Period 2,,,,,,,,,2,,,,,,
218,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,218,19:56,,,,,"FOUL  by MIRE,JENNA",,,"FOUL  by MIRE,JENNA",2,foul,,Centre,jenna mire,,1196
219,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,219,19:49,"MISS LAYUP by PAYNE,KIERA",,,,,,,"MISS LAYUP by PAYNE,KIERA",2,layup,missed,maryville college,kiera payne,,1189
220,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,220,--,,,,,"REBOUND DEF by BENHAM,CHELSEA",,,"REBOUND DEF by BENHAM,CHELSEA",2,defensive rebound,,Centre,chelsea benham,,
221,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,221,19:39,,,,,"MISS JUMPER by HARTLAGE,MAGGIE",,,"MISS JUMPER by HARTLAGE,MAGGIE",2,jumper,missed,Centre,maggie hartlage,,1179
222,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,222,--,"REBOUND DEF by PAYNE,KIERA",,,,,,,"REBOUND DEF by PAYNE,KIERA",2,defensive rebound,,maryville college,kiera payne,,
223,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,223,19:18,"TURNOVER  by PAYNE,KIERA",,,,,,,"TURNOVER  by PAYNE,KIERA",2,turnover,,maryville college,kiera payne,,1158
224,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,224,18:52,,39 (+3),,36,"GOOD JUMPER by BENHAM,CHELSEA",CENTRE_W 39-36 (-3),,"GOOD JUMPER by BENHAM,CHELSEA",2,jumper,good,Centre,chelsea benham,2,1132
225,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,225,18:29,"GOOD LAYUP by BOND,ALEX(in the paint)",41 (+5),,36,,MVCW 41-36 (-5),,"GOOD LAYUP by BOND,ALEX(in the paint)",2,layup,good,maryville college,alex bond,2,1109
226,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,226,18:09,,41 (+2),,39,"GOOD 3PTR by WINSTEAD,BRIDGET",CENTRE_W 41-39 (-2),,"GOOD 3PTR by WINSTEAD,BRIDGET",2,three pointer,good,Centre,bridget winstead,3,1089
227,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,227,--,,,,,"ASSIST  by BENHAM,CHELSEA",,,"ASSIST  by BENHAM,CHELSEA",2,assist,,Centre,chelsea benham,,
