,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,Cent,Away Team Score,Play Team Indicator,Home Team Score,Berea,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
221,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,221,02:17,"MISS 3PTR by GUY,ALEXIS",,,,,,,"MISS 3PTR by GUY,ALEXIS",1,three pointer,missed,Centre,alexis guy,,137
222,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,222,--,,,,,"REBOUND DEF by SHEAD,RAYVEN",,,"REBOUND DEF by SHEAD,RAYVEN",1,defensive rebound,,berea college,rayven shead,,
223,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,223,02:15,"FOUL PERSONAL by KELLAM,PAIGE",,,,,,,"FOUL PERSONAL by KELLAM,PAIGE",1,foul,,Centre,paige kellam,,135
224,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,224,02:15,,,,,"SUB IN by BUTLER,KATELYN",,,"SUB IN by BUTLER,KATELYN",1,subbing in,,berea college,katelyn butler,,135
225,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,225,02:15,,,,,"SUB OUT by SMALL,ZACCHEA",,,"SUB OUT by SMALL,ZACCHEA",1,subbing out,,berea college,zacchea small,,135
226,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,226,02:15,,,,,"SUB IN by CALHOUN,ALEXUS",,,"SUB IN by CALHOUN,ALEXUS",1,subbing in,,berea college,alexus calhoun,,135
227,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,227,02:15,,,,,"SUB OUT by ROBERTS,JAMIE",,,"SUB OUT by ROBERTS,JAMIE",1,subbing out,,berea college,jamie roberts,,135
228,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,228,02:15,,,,,"SUB IN by LOVELESS,ANNA",,,"SUB IN by LOVELESS,ANNA",1,subbing in,,berea college,anna loveless,,135
229,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,229,02:15,,,,,"SUB OUT by SHEAD,RAYVEN",,,"SUB OUT by SHEAD,RAYVEN",1,subbing out,,berea college,rayven shead,,135
230,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,230,02:15,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",1,subbing in,,Centre,caroline andreassen,,135
231,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,231,02:15,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",1,subbing out,,Centre,paige kellam,,135
232,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,232,02:15,,14,,31 (+17),"GOOD 2PTR by CALHOUN,ALEXUS",Berea 14-31 (-17),,"GOOD 2PTR by CALHOUN,ALEXUS",1,two pointer,good,berea college,,2,135
233,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,233,--,,,,,"ASSIST  by WARREN,JOHNESHA",,,"ASSIST  by WARREN,JOHNESHA",1,assist,,berea college,johnesha warren,,
234,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,234,02:11,"MISS 2PTR by GUY,ALEXIS",,,,,,,"MISS 2PTR by GUY,ALEXIS",1,two pointer,miss,Centre,,,131
235,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,235,--,,,,,"REBOUND DEF by BUTLER,KATELYN",,,"REBOUND DEF by BUTLER,KATELYN",1,defensive rebound,,berea college,katelyn butler,,
236,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,236,02:05,,14,,33 (+19),"GOOD 2PTR by WARREN,JOHNESHA",Berea 14-33 (-19),,"GOOD 2PTR by WARREN,JOHNESHA",1,two pointer,good,berea college,,2,125
237,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,237,01:55,"TURNOVER  by ABBOTT,CAROLINE",,,,,,,"TURNOVER  by ABBOTT,CAROLINE",1,turnover,,Centre,caroline abbott,,115
238,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,238,01:55,,,,,"STEAL  by WILLIAMS,ADRIANA",,,"STEAL  by WILLIAMS,ADRIANA",1,steal,,berea college,,,115
239,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,239,01:51,,,,,"MISS 2PTR by WARREN,JOHNESHA",,,"MISS 2PTR by WARREN,JOHNESHA",1,two pointer,miss,berea college,,,111
240,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,240,--,"REBOUND DEF by GUY,ALEXIS",,,,,,,"REBOUND DEF by GUY,ALEXIS",1,defensive rebound,,Centre,alexis guy,,
241,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,241,01:42,"TURNOVER  by GUY,ALEXIS",,,,,,,"TURNOVER  by GUY,ALEXIS",1,turnover,,Centre,alexis guy,,102
242,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,242,01:42,,,,,"STEAL  by WILLIAMS,ADRIANA",,,"STEAL  by WILLIAMS,ADRIANA",1,steal,,berea college,,,102
243,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,243,01:39,,14,,35 (+21),"GOOD 2PTR by WILLIAMS,ADRIANA",Berea 14-35 (-21),,"GOOD 2PTR by WILLIAMS,ADRIANA",1,two pointer,good,berea college,,2,99
244,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,244,01:10,"GOOD 2PTR by HARTLAGE,MAGGIE",16,,35 (+19),,Cent 16-35 (-19),,"GOOD 2PTR by HARTLAGE,MAGGIE",1,two pointer,good,Centre,,2,70
245,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,245,--,"ASSIST  by LEWIS,KENDALL",,,,,,,"ASSIST  by LEWIS,KENDALL",1,assist,,Centre,kendall lewis,,
246,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,246,00:47,,16,,38 (+22),"GOOD 3PTR by BUTLER,KATELYN",Berea 16-38 (-22),,"GOOD 3PTR by BUTLER,KATELYN",1,three pointer,good,berea college,katelyn butler,3,47
247,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,247,--,,,,,"ASSIST  by WILLIAMS,ADRIANA",,,"ASSIST  by WILLIAMS,ADRIANA",1,assist,,berea college,adriana williams,,
248,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,248,Start Period 2,,,,,,,,,2,,,,,,
249,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,249,20:00,,,,,"SUB STARTER by BUTLER,KATELYN",,,"SUB STARTER by BUTLER,KATELYN",2,starter,,berea college,katelyn butler,,1200
250,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,250,20:00,,,,,"SUB STARTER by SMALL,ZACCHEA",,,"SUB STARTER by SMALL,ZACCHEA",2,starter,,berea college,zacchea small,,1200
251,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,251,20:00,,,,,"SUB STARTER by WARREN,JOHNESHA",,,"SUB STARTER by WARREN,JOHNESHA",2,starter,,berea college,johnesha warren,,1200
252,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,252,20:00,,,,,"SUB STARTER by CALHOUN,ALEXUS",,,"SUB STARTER by CALHOUN,ALEXUS",2,starter,,berea college,alexus calhoun,,1200
253,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,253,20:00,,,,,"SUB STARTER by LOVELESS,ANNA",,,"SUB STARTER by LOVELESS,ANNA",2,starter,,berea college,anna loveless,,1200
254,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,254,20:00,"SUB STARTER by JUDY,MICHELLE",,,,,,,"SUB STARTER by JUDY,MICHELLE",2,starter,,Centre,michelle judy,,1200
255,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,255,20:00,"SUB STARTER by COLLIVER,OLIVIA",,,,,,,"SUB STARTER by COLLIVER,OLIVIA",2,starter,,Centre,olivia colliver,,1200
256,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,256,20:00,"SUB STARTER by RHULE,BONNIE",,,,,,,"SUB STARTER by RHULE,BONNIE",2,starter,,Centre,bonnie rhule,,1200
257,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,257,20:00,"SUB STARTER by HARTLAGE,MAGGIE",,,,,,,"SUB STARTER by HARTLAGE,MAGGIE",2,starter,,Centre,maggie hartlage,,1200
258,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,258,20:00,"SUB STARTER by GUY,ALEXIS",,,,,,,"SUB STARTER by GUY,ALEXIS",2,starter,,Centre,alexis guy,,1200
259,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,259,19:37,,,,,"MISS 3PTR by WARREN,JOHNESHA",,,"MISS 3PTR by WARREN,JOHNESHA",2,three pointer,missed,berea college,johnesha warren,,1177
260,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,260,--,"REBOUND DEF by HARTLAGE,MAGGIE",,,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
261,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,261,19:06,"MISS 2PTR by HARTLAGE,MAGGIE",,,,,,,"MISS 2PTR by HARTLAGE,MAGGIE",2,two pointer,miss,Centre,,,1146
262,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,262,--,,,,,"REBOUND DEF by LOVELESS,ANNA",,,"REBOUND DEF by LOVELESS,ANNA",2,defensive rebound,,berea college,anna loveless,,
263,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,263,18:54,,,,,"MISS 3PTR by BUTLER,KATELYN",,,"MISS 3PTR by BUTLER,KATELYN",2,three pointer,missed,berea college,katelyn butler,,1134
264,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,264,--,"REBOUND DEF by HARTLAGE,MAGGIE",,,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
265,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,265,18:31,"MISS 3PTR by COLLIVER,OLIVIA",,,,,,,"MISS 3PTR by COLLIVER,OLIVIA",2,three pointer,missed,Centre,olivia colliver,,1111
266,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,266,--,,,,,"REBOUND DEF by BUTLER,KATELYN",,,"REBOUND DEF by BUTLER,KATELYN",2,defensive rebound,,berea college,katelyn butler,,
267,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,267,18:20,,16,,40 (+24),"GOOD 2PTR by LOVELESS,ANNA",Berea 16-40 (-24),,"GOOD 2PTR by LOVELESS,ANNA",2,two pointer,good,berea college,,2,1100
268,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,268,--,,,,,"ASSIST  by BUTLER,KATELYN",,,"ASSIST  by BUTLER,KATELYN",2,assist,,berea college,katelyn butler,,
269,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,269,18:10,"TURNOVER  by RHULE,BONNIE",,,,,,,"TURNOVER  by RHULE,BONNIE",2,turnover,,Centre,bonnie rhule,,1090
270,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,270,18:10,,,,,"STEAL  by LOVELESS,ANNA",,,"STEAL  by LOVELESS,ANNA",2,steal,,berea college,,,1090
271,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,271,17:56,,16,,42 (+26),"GOOD 2PTR by BUTLER,KATELYN",Berea 16-42 (-26),,"GOOD 2PTR by BUTLER,KATELYN",2,two pointer,good,berea college,,2,1076
272,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,272,17:56,"SUB IN by ASMUS,KRISTEN",,,,,,,"SUB IN by ASMUS,KRISTEN",2,subbing in,,Centre,kristen asmus,,1076
273,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,273,17:56,"SUB OUT by RHULE,BONNIE",,,,,,,"SUB OUT by RHULE,BONNIE",2,subbing out,,Centre,bonnie rhule,,1076
274,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,274,17:47,,,,,"FOUL PERSONAL by SMALL,ZACCHEA",,,"FOUL PERSONAL by SMALL,ZACCHEA",2,foul,,berea college,zacchea small,,1067
275,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,275,17:38,"MISS 2PTR by JUDY,MICHELLE",,,,,,,"MISS 2PTR by JUDY,MICHELLE",2,two pointer,miss,Centre,,,1058
276,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,276,--,,,,,"REBOUND DEF by CALHOUN,ALEXUS",,,"REBOUND DEF by CALHOUN,ALEXUS",2,defensive rebound,,berea college,alexus calhoun,,
277,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,277,17:36,,,,,"TURNOVER  by WARREN,JOHNESHA",,,"TURNOVER  by WARREN,JOHNESHA",2,turnover,,berea college,johnesha warren,,1056
278,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,278,17:36,,,,,"FOUL PERSONAL by WARREN,JOHNESHA",,,"FOUL PERSONAL by WARREN,JOHNESHA",2,foul,,berea college,johnesha warren,,1056
279,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,279,17:21,"GOOD 2PTR by JUDY,MICHELLE",18,,42 (+24),,Cent 18-42 (-24),,"GOOD 2PTR by JUDY,MICHELLE",2,two pointer,good,Centre,,2,1041
280,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,280,--,"ASSIST  by GUY,ALEXIS",,,,,,,"ASSIST  by GUY,ALEXIS",2,assist,,Centre,alexis guy,,
281,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,281,17:11,,,,,"MISS 3PTR by SMALL,ZACCHEA",,,"MISS 3PTR by SMALL,ZACCHEA",2,three pointer,missed,berea college,zacchea small,,1031
282,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,282,--,,,,,"REBOUND OFF by WARREN,JOHNESHA",,,"REBOUND OFF by WARREN,JOHNESHA",2,offensive rebound,,berea college,johnesha warren,,
283,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,283,17:04,,,,,"MISS 2PTR by WARREN,JOHNESHA",,,"MISS 2PTR by WARREN,JOHNESHA",2,two pointer,miss,berea college,,,1024
284,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,284,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
285,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,285,16:49,,,,,"SUB IN by WILLIAMS,ADRIANA",,,"SUB IN by WILLIAMS,ADRIANA",2,subbing in,,berea college,adriana williams,,1009
286,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,286,16:49,,,,,"SUB OUT by BUTLER,KATELYN",,,"SUB OUT by BUTLER,KATELYN",2,subbing out,,berea college,katelyn butler,,1009
287,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,287,16:49,,,,,"SUB IN by ROBERTS,JAMIE",,,"SUB IN by ROBERTS,JAMIE",2,subbing in,,berea college,jamie roberts,,1009
288,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,288,16:49,,,,,"SUB OUT by SMALL,ZACCHEA",,,"SUB OUT by SMALL,ZACCHEA",2,subbing out,,berea college,zacchea small,,1009
289,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,289,16:49,,,,,"SUB IN by SHEAD,RAYVEN",,,"SUB IN by SHEAD,RAYVEN",2,subbing in,,berea college,rayven shead,,1009
290,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,290,16:49,,,,,"SUB OUT by LOVELESS,ANNA",,,"SUB OUT by LOVELESS,ANNA",2,subbing out,,berea college,anna loveless,,1009
291,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,291,16:46,"GOOD 2PTR by JUDY,MICHELLE",20,,42 (+22),,Cent 20-42 (-22),,"GOOD 2PTR by JUDY,MICHELLE",2,two pointer,good,Centre,,2,1006
292,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,292,--,"ASSIST  by COLLIVER,OLIVIA",,,,,,,"ASSIST  by COLLIVER,OLIVIA",2,assist,,Centre,olivia colliver,,
293,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,293,16:37,,,,,"TURNOVER  by WILLIAMS,ADRIANA",,,"TURNOVER  by WILLIAMS,ADRIANA",2,turnover,,berea college,adriana williams,,997
294,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,294,16:37,"STEAL  by GUY,ALEXIS",,,,,,,"STEAL  by GUY,ALEXIS",2,steal,,Centre,,,997
295,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,295,16:34,"GOOD 2PTR by GUY,ALEXIS",22,,42 (+20),,Cent 22-42 (-20),,"GOOD 2PTR by GUY,ALEXIS",2,two pointer,good,Centre,,2,994
296,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,296,16:21,"FOUL PERSONAL by JUDY,MICHELLE",,,,,,,"FOUL PERSONAL by JUDY,MICHELLE",2,foul,,Centre,michelle judy,,981
297,5,berea,Centre College,Berea College,48-62,48,62,"16, 32, 48","38, 24, 62",16,32,48,38,24,62,2-3,3-4,12/03/14,Lose,No Attendence Recorded,No Location Recorded,7:30 PM,A,297,16:21,,22,,43 (+21),"GOOD FT by CALHOUN,ALEXUS",Berea 22-43 (-21),,"GOOD FT by CALHOUN,ALEXUS",2,free throw,good,berea college,alexus calhoun,1,981
