,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE,Away Team Score,Play Team Indicator,Home Team Score,SEWANEE,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
72,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,72,11:58,"SUB IN by MCKNIGHT,KAITLYN",,,,,,,"SUB IN by MCKNIGHT,KAITLYN",1,subbing in,,Centre,kaitlyn mcknight,,718
73,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,73,11:58,"SUB OUT by JUDY,MICHELE",,,,,,,"SUB OUT by JUDY,MICHELE",1,subbing out,,Centre,michele judy,,718
74,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,74,11:58,"SUB OUT by GUY,ALEXIS",,,,,,,"SUB OUT by GUY,ALEXIS",1,subbing out,,Centre,alexis guy,,718
75,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,75,11:58,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",1,subbing out,,Centre,olivia schad,,718
76,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,76,11:58,"SUB OUT by HARTLAGE,MAGGIE",,,,,,,"SUB OUT by HARTLAGE,MAGGIE",1,subbing out,,Centre,maggie hartlage,,718
77,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,77,11:25,,19 (+2),,17,"GOOD JUMPER by HASSETT,CASEY(in the paint)",SEWANEE 19-17 (+2),,"GOOD JUMPER by HASSETT,CASEY(in the paint)",1,jumper,good,sewanee,casey hassett,2,685
78,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,78,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
79,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,79,11:13,"MISS 3PTR by LEWIS,KENDALL",,,,,,,"MISS 3PTR by LEWIS,KENDALL",1,three pointer,missed,Centre,kendall lewis,,673
80,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,80,--,,,,,"REBOUND DEF by MCCORMACK,HANNAH",,,"REBOUND DEF by MCCORMACK,HANNAH",1,defensive rebound,,sewanee,hannah mccormack,,
81,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,81,11:04,,19,,19,"GOOD LAYUP by HASSETT,CASEY(in the paint)",SEWANEE 19-19 (0),,"GOOD LAYUP by HASSETT,CASEY(in the paint)",1,layup,good,sewanee,casey hassett,2,664
82,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,82,--,,,,,"ASSIST  by SEWELL,KAYLA",,,"ASSIST  by SEWELL,KAYLA",1,assist,,sewanee,kayla sewell,,
83,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,83,10:37,"MISS 3PTR by LEWIS,KENDALL",,,,,,,"MISS 3PTR by LEWIS,KENDALL",1,three pointer,missed,Centre,kendall lewis,,637
84,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,84,--,"REBOUND OFF by LEWIS,KENDALL",,,,,,,"REBOUND OFF by LEWIS,KENDALL",1,offensive rebound,,Centre,kendall lewis,,
85,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,85,10:26,"GOOD JUMPER by JUDY,MICHELE(in the paint)",21 (+2),,19,,CENTRE 21-19 (+2),,"GOOD JUMPER by JUDY,MICHELE(in the paint)",1,jumper,good,Centre,michele judy,2,626
86,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,86,10:26,"SUB IN by HARTLAGE,MAGGIE",,,,,,,"SUB IN by HARTLAGE,MAGGIE",1,subbing in,,Centre,maggie hartlage,,626
87,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,87,10:26,"SUB IN by JUDY,MICHELE",,,,,,,"SUB IN by JUDY,MICHELE",1,subbing in,,Centre,michele judy,,626
88,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,88,10:26,"SUB IN by GUY,ALEXIS",,,,,,,"SUB IN by GUY,ALEXIS",1,subbing in,,Centre,alexis guy,,626
89,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,89,10:26,"SUB IN by RHULE,BONNIE",,,,,,,"SUB IN by RHULE,BONNIE",1,subbing in,,Centre,bonnie rhule,,626
90,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,90,10:26,"SUB OUT by ANDREASSEN,CAROLINE",,,,,,,"SUB OUT by ANDREASSEN,CAROLINE",1,subbing out,,Centre,caroline andreassen,,626
91,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,91,10:26,"SUB OUT by MCKNIGHT,KAITLYN",,,,,,,"SUB OUT by MCKNIGHT,KAITLYN",1,subbing out,,Centre,kaitlyn mcknight,,626
92,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,92,10:26,"SUB OUT by COLLIVER,OLIVIA",,,,,,,"SUB OUT by COLLIVER,OLIVIA",1,subbing out,,Centre,olivia colliver,,626
93,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,93,10:26,"SUB OUT by LEWIS,KENDALL",,,,,,,"SUB OUT by LEWIS,KENDALL",1,subbing out,,Centre,kendall lewis,,626
94,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,94,10:20,,,,,"TURNOVER  by MCCORMACK,HANNAH",,,"TURNOVER  by MCCORMACK,HANNAH",1,turnover,,sewanee,hannah mccormack,,620
95,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,95,10:17,"STEAL  by RHULE,BONNIE",,,,,,,"STEAL  by RHULE,BONNIE",1,steal,,Centre,,,617
96,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,96,10:13,"MISS 3PTR by HARTLAGE,MAGGIE",,,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",1,three pointer,missed,Centre,maggie hartlage,,613
97,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,97,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,1,deadball rebound,,sewanee,,,
98,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,98,09:54,,,,,"TURNOVER  by ROSE,SAVANNAH",,,"TURNOVER  by ROSE,SAVANNAH",1,turnover,,sewanee,savannah rose,,594
99,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,99,09:51,,,,,"SUB IN by ROSE,SAVANNAH",,,"SUB IN by ROSE,SAVANNAH",1,subbing in,,sewanee,savannah rose,,591
100,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,100,09:51,,,,,"SUB IN by MCCORMACK,HANNAH",,,"SUB IN by MCCORMACK,HANNAH",1,subbing in,,sewanee,hannah mccormack,,591
101,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,101,09:51,,,,,"SUB IN by CHAUVIN,JAMIE",,,"SUB IN by CHAUVIN,JAMIE",1,subbing in,,sewanee,jamie chauvin,,591
102,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,102,09:51,,,,,"SUB OUT by SEWELL,KAYLA",,,"SUB OUT by SEWELL,KAYLA",1,subbing out,,sewanee,kayla sewell,,591
103,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,103,09:51,,,,,"SUB OUT by JONES,MCKENZIE",,,"SUB OUT by JONES,MCKENZIE",1,subbing out,,sewanee,mckenzie jones,,591
104,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,104,09:51,,,,,"SUB OUT by LYERLY,HALEY",,,"SUB OUT by LYERLY,HALEY",1,subbing out,,sewanee,haley lyerly,,591
105,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,105,09:49,"MISS JUMPER by HARTLAGE,MAGGIE",,,,,,,"MISS JUMPER by HARTLAGE,MAGGIE",1,jumper,missed,Centre,maggie hartlage,,589
106,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,106,--,,,,,"REBOUND DEF by ROSE,SAVANNAH",,,"REBOUND DEF by ROSE,SAVANNAH",1,defensive rebound,,sewanee,savannah rose,,
107,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,107,09:42,,,,,"MISS JUMPER by MCCORMACK,HANNAH",,,"MISS JUMPER by MCCORMACK,HANNAH",1,jumper,missed,sewanee,hannah mccormack,,582
108,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,108,--,,,,,"REBOUND OFF by MCCORMACK,HANNAH",,,"REBOUND OFF by MCCORMACK,HANNAH",1,offensive rebound,,sewanee,hannah mccormack,,
109,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,109,09:35,,21,,21,"GOOD JUMPER by MCCORMACK,HANNAH(in the paint)",SEWANEE 21-21 (0),,"GOOD JUMPER by MCCORMACK,HANNAH(in the paint)",1,jumper,good,sewanee,hannah mccormack,2,575
110,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,110,09:27,"TURNOVER  by RHULE,BONNIE",,,,,,,"TURNOVER  by RHULE,BONNIE",1,turnover,,Centre,bonnie rhule,,567
111,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,111,09:26,,,,,"STEAL  by CHAUVIN,JAMIE",,,"STEAL  by CHAUVIN,JAMIE",1,steal,,sewanee,,,566
112,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,112,09:22,,,,,"TURNOVER  by MCCORMACK,HANNAH",,,"TURNOVER  by MCCORMACK,HANNAH",1,turnover,,sewanee,hannah mccormack,,562
113,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,113,09:19,"STEAL  by KELLAM,PAIGE",,,,,,,"STEAL  by KELLAM,PAIGE",1,steal,,Centre,,,559
114,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,114,08:56,"GOOD LAYUP by GUY,ALEXIS(in the paint)",23 (+2),,21,,CENTRE 23-21 (+2),,"GOOD LAYUP by GUY,ALEXIS(in the paint)",1,layup,good,Centre,alexis guy,2,536
115,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,115,--,"ASSIST  by KELLAM,PAIGE",,,,,,,"ASSIST  by KELLAM,PAIGE",1,assist,,Centre,paige kellam,,
116,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,116,08:51,,,,,"MISS LAYUP by FAULKNER,REBEKAH",,,"MISS LAYUP by FAULKNER,REBEKAH",1,layup,missed,sewanee,rebekah faulkner,,531
117,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,117,--,"REBOUND DEF by GUY,ALEXIS",,,,,,,"REBOUND DEF by GUY,ALEXIS",1,defensive rebound,,Centre,alexis guy,,
118,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,118,08:34,"GOOD JUMPER by GUY,ALEXIS",25 (+4),,21,,CENTRE 25-21 (+4),,"GOOD JUMPER by GUY,ALEXIS",1,jumper,good,Centre,alexis guy,2,514
119,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,119,08:27,,,,,"TURNOVER  by CHAUVIN,JAMIE",,,"TURNOVER  by CHAUVIN,JAMIE",1,turnover,,sewanee,jamie chauvin,,507
120,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,120,08:26,"STEAL  by HARTLAGE,MAGGIE",,,,,,,"STEAL  by HARTLAGE,MAGGIE",1,steal,,Centre,,,506
121,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,121,08:11,"GOOD LAYUP by HARTLAGE,MAGGIE(fastbreak)(in the paint)",27 (+6),,21,,CENTRE 27-21 (+6),,"GOOD LAYUP by HARTLAGE,MAGGIE(fastbreak)(in the paint)",1,layup,good,Centre,maggie(fastbreak) hartlage,2,491
122,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,122,07:37,,,,,TIMEOUT FULL by TEAM,,,TIMEOUT FULL by TEAM,1,timeout,,Centre,,,457
123,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,123,07:29,,,,,"TURNOVER  by FAULKNER,REBEKAH",,,"TURNOVER  by FAULKNER,REBEKAH",1,turnover,,sewanee,rebekah faulkner,,449
124,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,124,07:22,,,,,"SUB IN by LYERLY,HALEY",,,"SUB IN by LYERLY,HALEY",1,subbing in,,sewanee,haley lyerly,,442
125,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,125,07:22,,,,,"SUB IN by SEWELL,KAYLA",,,"SUB IN by SEWELL,KAYLA",1,subbing in,,sewanee,kayla sewell,,442
126,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,126,07:22,,,,,"SUB OUT by MYERS,KELLEY",,,"SUB OUT by MYERS,KELLEY",1,subbing out,,sewanee,kelley myers,,442
127,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,127,07:22,,,,,"SUB OUT by MCCORMACK,HANNAH",,,"SUB OUT by MCCORMACK,HANNAH",1,subbing out,,sewanee,hannah mccormack,,442
128,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,128,07:17,"GOOD 3PTR by HARTLAGE,MAGGIE",30 (+9),,21,,CENTRE 30-21 (+9),,"GOOD 3PTR by HARTLAGE,MAGGIE",1,three pointer,good,Centre,maggie hartlage,3,437
129,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,129,--,"ASSIST  by GUY,ALEXIS",,,,,,,"ASSIST  by GUY,ALEXIS",1,assist,,Centre,alexis guy,,
130,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,130,07:00,"SUB IN by COLLIVER,OLIVIA",,,,,,,"SUB IN by COLLIVER,OLIVIA",1,subbing in,,Centre,olivia colliver,,420
131,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,131,07:00,"SUB OUT by JUDY,MICHELE",,,,,,,"SUB OUT by JUDY,MICHELE",1,subbing out,,Centre,michele judy,,420
132,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,132,06:44,,30 (+7),,23,"GOOD LAYUP by FAULKNER,REBEKAH(in the paint)",SEWANEE 30-23 (+7),,"GOOD LAYUP by FAULKNER,REBEKAH(in the paint)",1,layup,good,sewanee,rebekah faulkner,2,404
133,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,133,--,,,,,"ASSIST  by ROSE,SAVANNAH",,,"ASSIST  by ROSE,SAVANNAH",1,assist,,sewanee,savannah rose,,
134,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,134,06:17,"GOOD 3PTR by HARTLAGE,MAGGIE",33 (+10),,23,,CENTRE 33-23 (+10),,"GOOD 3PTR by HARTLAGE,MAGGIE",1,three pointer,good,Centre,maggie hartlage,3,377
135,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,135,--,"ASSIST  by KELLAM,PAIGE",,,,,,,"ASSIST  by KELLAM,PAIGE",1,assist,,Centre,paige kellam,,
136,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,136,06:05,,33 (+8),,25,"GOOD LAYUP by FAULKNER,REBEKAH(in the paint)",SEWANEE 33-25 (+8),,"GOOD LAYUP by FAULKNER,REBEKAH(in the paint)",1,layup,good,sewanee,rebekah faulkner,2,365
137,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,137,--,,,,,"ASSIST  by LYERLY,HALEY",,,"ASSIST  by LYERLY,HALEY",1,assist,,sewanee,haley lyerly,,
138,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,138,05:51,"GOOD 3PTR by RHULE,BONNIE",36 (+11),,25,,CENTRE 36-25 (+11),,"GOOD 3PTR by RHULE,BONNIE",1,three pointer,good,Centre,bonnie rhule,3,351
139,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,139,--,"ASSIST  by GUY,ALEXIS",,,,,,,"ASSIST  by GUY,ALEXIS",1,assist,,Centre,alexis guy,,
140,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,140,05:38,,,,,"TURNOVER  by FAULKNER,REBEKAH",,,"TURNOVER  by FAULKNER,REBEKAH",1,turnover,,sewanee,rebekah faulkner,,338
141,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,141,05:35,"MISS JUMPER by GUY,ALEXIS",,,,,,,"MISS JUMPER by GUY,ALEXIS",1,jumper,missed,Centre,alexis guy,,335
142,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,142,05:35,,,,,"BLOCK  by HASSETT,CASEY",,,"BLOCK  by HASSETT,CASEY",1,block,,sewanee,casey hassett,,335
143,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,143,--,"REBOUND OFF by GUY,ALEXIS",,,,,,,"REBOUND OFF by GUY,ALEXIS",1,offensive rebound,,Centre,alexis guy,,
144,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,144,05:35,,,,,"FOUL  by SEWELL,KAYLA",,,"FOUL  by SEWELL,KAYLA",1,foul,,sewanee,kayla sewell,,335
145,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,145,05:35,"GOOD FT by GUY,ALEXIS",37 (+12),,25,,CENTRE 37-25 (+12),,"GOOD FT by GUY,ALEXIS",1,free throw,good,Centre,alexis guy,1,335
