,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE_W,Away Team Score,Play Team Indicator,Home Team Score,RHODE,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
194,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,194,04:36,"GOOD LAYUP by MCKNIGHT,KAITLYN(in the paint)",20,,31 (+11),,CENTRE_W 20-31 (-11),,"GOOD LAYUP by MCKNIGHT,KAITLYN(in the paint)",1,layup,good,Centre,kaitlyn mcknight,2,276
195,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,195,--,"ASSIST  by KELLAM,PAIGE",,,,,,,"ASSIST  by KELLAM,PAIGE",1,assist,,Centre,paige kellam,,
196,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,196,04:19,,,,,"TURNOVER  by TEHRANI,ISABELLE",,,"TURNOVER  by TEHRANI,ISABELLE",1,turnover,,rhodes college,isabelle tehrani,,259
197,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,197,04:19,,,,,"FOUL  by TEHRANI,ISABELLE",,,"FOUL  by TEHRANI,ISABELLE",1,foul,,rhodes college,isabelle tehrani,,259
198,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,198,04:19,"SUB IN by RHULE,BONNIE",,,,,,,"SUB IN by RHULE,BONNIE",1,subbing in,,Centre,bonnie rhule,,259
199,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,199,04:19,"SUB IN by HARTLAGE,MAGGIE",,,,,,,"SUB IN by HARTLAGE,MAGGIE",1,subbing in,,Centre,maggie hartlage,,259
200,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,200,04:19,"SUB OUT by JUDY,MICHELE",,,,,,,"SUB OUT by JUDY,MICHELE",1,subbing out,,Centre,michele judy,,259
201,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,201,04:19,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",1,subbing out,,Centre,paige kellam,,259
202,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,202,04:19,,,,,"SUB IN by SMITH,BLAIRE",,,"SUB IN by SMITH,BLAIRE",1,subbing in,,rhodes college,blaire smith,,259
203,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,203,04:19,,,,,"SUB OUT by JOHNSON,SARAH",,,"SUB OUT by JOHNSON,SARAH",1,subbing out,,rhodes college,sarah johnson,,259
204,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,204,03:58,,,,,"FOUL  by TEHRANI,ISABELLE",,,"FOUL  by TEHRANI,ISABELLE",1,foul,,rhodes college,isabelle tehrani,,238
205,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,205,03:58,"MISS FT by RHULE,BONNIE",,,,,,,"MISS FT by RHULE,BONNIE",1,free throw,missed,Centre,bonnie rhule,,238
206,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,206,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,1,deadball rebound,,Centre,,,
207,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,207,03:58,"GOOD FT by RHULE,BONNIE",21,,31 (+10),,CENTRE_W 21-31 (-10),,"GOOD FT by RHULE,BONNIE",1,free throw,good,Centre,bonnie rhule,1,238
208,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,208,03:58,,,,,"SUB IN by MONEY,TAYLOR",,,"SUB IN by MONEY,TAYLOR",1,subbing in,,rhodes college,taylor money,,238
209,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,209,03:58,,,,,"SUB OUT by TEHRANI,ISABELLE",,,"SUB OUT by TEHRANI,ISABELLE",1,subbing out,,rhodes college,isabelle tehrani,,238
210,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,210,03:27,,,,,"MISS 3PTR by GOODRUM,NATALIE",,,"MISS 3PTR by GOODRUM,NATALIE",1,three pointer,missed,rhodes college,natalie goodrum,,207
211,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,211,--,"REBOUND DEF by ANDREASSEN,CAROLINE",,,,,,,"REBOUND DEF by ANDREASSEN,CAROLINE",1,defensive rebound,,Centre,caroline andreassen,,
212,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,212,03:23,"TURNOVER  by ANDREASSEN,CAROLINE",,,,,,,"TURNOVER  by ANDREASSEN,CAROLINE",1,turnover,,Centre,caroline andreassen,,203
213,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,213,03:23,,,,,"STEAL  by GOODRUM,NATALIE",,,"STEAL  by GOODRUM,NATALIE",1,steal,,rhodes college,,,203
214,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,214,03:05,,,,,"TURNOVER  by MONEY,TAYLOR",,,"TURNOVER  by MONEY,TAYLOR",1,turnover,,rhodes college,taylor money,,185
215,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,215,03:05,,,,,"FOUL  by MONEY,TAYLOR",,,"FOUL  by MONEY,TAYLOR",1,foul,,rhodes college,taylor money,,185
216,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,216,02:45,"GOOD JUMPER by HARTLAGE,MAGGIE(in the paint)",23,,31 (+8),,CENTRE_W 23-31 (-8),,"GOOD JUMPER by HARTLAGE,MAGGIE(in the paint)",1,jumper,good,Centre,maggie hartlage,2,165
217,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,217,02:13,,,,,"TURNOVER  by MONEY,TAYLOR",,,"TURNOVER  by MONEY,TAYLOR",1,turnover,,rhodes college,taylor money,,133
218,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,218,02:12,"STEAL  by HARTLAGE,MAGGIE",,,,,,,"STEAL  by HARTLAGE,MAGGIE",1,steal,,Centre,,,132
219,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,219,02:07,"MISS LAYUP by GUY,ALEXIS",,,,,,,"MISS LAYUP by GUY,ALEXIS",1,layup,missed,Centre,alexis guy,,127
220,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,220,02:07,,,,,"BLOCK  by KRAMER,BAILEY",,,"BLOCK  by KRAMER,BAILEY",1,block,,rhodes college,bailey kramer,,127
221,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,221,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,1,offensive rebound,,Centre,,,
222,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,222,02:07,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",1,subbing in,,Centre,paige kellam,,127
223,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,223,02:07,"SUB OUT by MCKNIGHT,KAITLYN",,,,,,,"SUB OUT by MCKNIGHT,KAITLYN",1,subbing out,,Centre,kaitlyn mcknight,,127
224,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,224,02:07,,,,,"SUB IN by JOHNSON,SARAH",,,"SUB IN by JOHNSON,SARAH",1,subbing in,,rhodes college,sarah johnson,,127
225,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,225,02:07,,,,,"SUB IN by ORTH,HANNAH",,,"SUB IN by ORTH,HANNAH",1,subbing in,,rhodes college,hannah orth,,127
226,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,226,02:07,,,,,"SUB OUT by GOODRUM,NATALIE",,,"SUB OUT by GOODRUM,NATALIE",1,subbing out,,rhodes college,natalie goodrum,,127
227,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,227,02:07,,,,,"SUB OUT by BUTLER,MADISON",,,"SUB OUT by BUTLER,MADISON",1,subbing out,,rhodes college,madison butler,,127
228,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,228,02:06,,,,,"FOUL  by KRAMER,BAILEY",,,"FOUL  by KRAMER,BAILEY",1,foul,,rhodes college,bailey kramer,,126
229,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,229,02:01,"GOOD FT by HARTLAGE,MAGGIE",24,,31 (+7),,CENTRE_W 24-31 (-7),,"GOOD FT by HARTLAGE,MAGGIE",1,free throw,good,Centre,maggie hartlage,1,121
230,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,230,02:01,"GOOD FT by HARTLAGE,MAGGIE",25,,31 (+6),,CENTRE_W 25-31 (-6),,"GOOD FT by HARTLAGE,MAGGIE",1,free throw,good,Centre,maggie hartlage,1,121
231,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,231,02:01,,,,,"SUB IN by USTICK,JESSIE",,,"SUB IN by USTICK,JESSIE",1,subbing in,,rhodes college,jessie ustick,,121
232,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,232,02:01,,,,,"SUB OUT by MONEY,TAYLOR",,,"SUB OUT by MONEY,TAYLOR",1,subbing out,,rhodes college,taylor money,,121
233,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,233,01:42,,25,,33 (+8),"GOOD JUMPER by JOHNSON,SARAH",RHODE 25-33 (-8),,"GOOD JUMPER by JOHNSON,SARAH",1,jumper,good,rhodes college,sarah johnson,2,102
234,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,234,01:33,"MISS LAYUP by GUY,ALEXIS",,,,,,,"MISS LAYUP by GUY,ALEXIS",1,layup,missed,Centre,alexis guy,,93
235,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,235,--,,,,,"REBOUND DEF by USTICK,JESSIE",,,"REBOUND DEF by USTICK,JESSIE",1,defensive rebound,,rhodes college,jessie ustick,,
236,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,236,01:12,,,,,"MISS 3PTR by JOHNSON,SARAH",,,"MISS 3PTR by JOHNSON,SARAH",1,three pointer,missed,rhodes college,sarah johnson,,72
237,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,237,--,"REBOUND DEF by GUY,ALEXIS",,,,,,,"REBOUND DEF by GUY,ALEXIS",1,defensive rebound,,Centre,alexis guy,,
238,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,238,01:03,"MISS JUMPER by GUY,ALEXIS",,,,,,,"MISS JUMPER by GUY,ALEXIS",1,jumper,missed,Centre,alexis guy,,63
239,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,239,--,"REBOUND OFF by KELLAM,PAIGE",,,,,,,"REBOUND OFF by KELLAM,PAIGE",1,offensive rebound,,Centre,paige kellam,,
240,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,240,00:57,"MISS 3PTR by ANDREASSEN,CAROLINE",,,,,,,"MISS 3PTR by ANDREASSEN,CAROLINE",1,three pointer,missed,Centre,caroline andreassen,,57
241,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,241,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
242,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,242,00:38,,,,,"MISS 3PTR by ORTH,HANNAH",,,"MISS 3PTR by ORTH,HANNAH",1,three pointer,missed,rhodes college,hannah orth,,38
243,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,243,--,"REBOUND DEF by KELLAM,PAIGE",,,,,,,"REBOUND DEF by KELLAM,PAIGE",1,defensive rebound,,Centre,paige kellam,,
244,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,244,00:21,"GOOD LAYUP by HARTLAGE,MAGGIE(in the paint)",27,,33 (+6),,CENTRE_W 27-33 (-6),,"GOOD LAYUP by HARTLAGE,MAGGIE(in the paint)",1,layup,good,Centre,maggie hartlage,2,21
245,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,245,--,"ASSIST  by KELLAM,PAIGE",,,,,,,"ASSIST  by KELLAM,PAIGE",1,assist,,Centre,paige kellam,,
246,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,246,00:01,,27,,35 (+8),"GOOD JUMPER by JOHNSON,SARAH",RHODE 27-35 (-8),,"GOOD JUMPER by JOHNSON,SARAH",1,jumper,good,rhodes college,sarah johnson,2,1
247,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,247,Start Period 2,,,,,,,,,2,,,,,,
248,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,248,19:34,"MISS 3PTR by HARTLAGE,MAGGIE",,,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",2,three pointer,missed,Centre,maggie hartlage,,1174
249,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,249,--,"REBOUND OFF by RHULE,BONNIE",,,,,,,"REBOUND OFF by RHULE,BONNIE",2,offensive rebound,,Centre,bonnie rhule,,
250,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,250,19:17,"MISS 3PTR by RHULE,BONNIE",,,,,,,"MISS 3PTR by RHULE,BONNIE",2,three pointer,missed,Centre,bonnie rhule,,1157
251,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,251,--,,,,,"REBOUND DEF by TODMAN,DY'NELLE",,,"REBOUND DEF by TODMAN,DY'NELLE",2,defensive rebound,,rhodes college,dy'nelle todman,,
252,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,252,19:07,,,,,"MISS JUMPER by DANIELS,SYMONE",,,"MISS JUMPER by DANIELS,SYMONE",2,jumper,missed,rhodes college,symone daniels,,1147
253,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,253,--,"REBOUND DEF by COLLIVER,OLIVIA",,,,,,,"REBOUND DEF by COLLIVER,OLIVIA",2,defensive rebound,,Centre,olivia colliver,,
254,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,254,18:56,"MISS 3PTR by HARTLAGE,MAGGIE",,,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",2,three pointer,missed,Centre,maggie hartlage,,1136
255,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,255,--,,,,,"REBOUND DEF by JOHNSON,SARAH",,,"REBOUND DEF by JOHNSON,SARAH",2,defensive rebound,,rhodes college,sarah johnson,,
256,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,256,18:47,,,,,"MISS 3PTR by DANIELS,SYMONE",,,"MISS 3PTR by DANIELS,SYMONE",2,three pointer,missed,rhodes college,symone daniels,,1127
257,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,257,--,,,,,"REBOUND OFF by DANIELS,SYMONE",,,"REBOUND OFF by DANIELS,SYMONE",2,offensive rebound,,rhodes college,symone daniels,,
258,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,258,18:26,,,,,"MISS JUMPER by DANIELS,SYMONE",,,"MISS JUMPER by DANIELS,SYMONE",2,jumper,missed,rhodes college,symone daniels,,1106
259,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,259,--,"REBOUND DEF by HARTLAGE,MAGGIE",,,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
260,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,260,17:57,"MISS LAYUP by HARTLAGE,MAGGIE",,,,,,,"MISS LAYUP by HARTLAGE,MAGGIE",2,layup,missed,Centre,maggie hartlage,,1077
261,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,261,--,,,,,"REBOUND DEF by JOHNSON,SARAH",,,"REBOUND DEF by JOHNSON,SARAH",2,defensive rebound,,rhodes college,sarah johnson,,
262,14,rhodes,CENTRE_W,Rhodes College,60-63,60,63,"27, 33, 60","35, 28, 63",27,33,60,35,28,63,"6-9, 2-3 SAA","12-4, 3-2 SAA",01/23/15,Lose,629,No Location Recorded,6 p.m.,A,262,17:43,,,,,"MISS JUMPER by JOHNSON,SARAH",,,"MISS JUMPER by JOHNSON,SARAH",2,jumper,missed,rhodes college,sarah johnson,,1063
