,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,SEWANEEW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
140,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,140,07:09,"SUB IN by HASSETT,CASEY",,,,,,,"SUB IN by HASSETT,CASEY",1,subbing in,,sewanee,casey hassett,,429
141,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,141,07:09,"SUB OUT by FAULKNER,REBEKAH",,,,,,,"SUB OUT by FAULKNER,REBEKAH",1,subbing out,,sewanee,rebekah faulkner,,429
142,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,142,07:09,,,,,"SUB IN by MCKNIGHT,KAITLYN",,,"SUB IN by MCKNIGHT,KAITLYN",1,subbing in,,Centre,kaitlyn mcknight,,429
143,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,143,07:09,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",1,subbing out,,Centre,paige kellam,,429
144,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,144,06:57,,21,,23 (+2),"GOOD 3PTR by HARTLAGE,MAGGIE",CENTRE_W 21-23 (+2),,"GOOD 3PTR by HARTLAGE,MAGGIE",1,three pointer,good,Centre,maggie hartlage,3,417
145,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,145,--,,,,,"ASSIST  by GUY,ALEXIS",,,"ASSIST  by GUY,ALEXIS",1,assist,,Centre,alexis guy,,
146,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,146,06:43,"MISS LAYUP by HASSETT,CASEY",,,,,,,"MISS LAYUP by HASSETT,CASEY",1,layup,missed,sewanee,casey hassett,,403
147,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,147,--,"REBOUND OFF by HASSETT,CASEY",,,,,,,"REBOUND OFF by HASSETT,CASEY",1,offensive rebound,,sewanee,casey hassett,,
148,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,148,06:43,"MISS LAYUP by HASSETT,CASEY",,,,,,,"MISS LAYUP by HASSETT,CASEY",1,layup,missed,sewanee,casey hassett,,403
149,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,149,--,"REBOUND OFF by HASSETT,CASEY",,,,,,,"REBOUND OFF by HASSETT,CASEY",1,offensive rebound,,sewanee,casey hassett,,
150,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,150,06:23,,,,,"FOUL  by MCKNIGHT,KAITLYN",,,"FOUL  by MCKNIGHT,KAITLYN",1,foul,,Centre,kaitlyn mcknight,,383
151,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,151,06:17,"GOOD LAYUP by HASSETT,CASEY(in the paint)",23,,23,,SEWANEEW 23-23 (0),,"GOOD LAYUP by HASSETT,CASEY(in the paint)",1,layup,good,sewanee,casey hassett,2,377
152,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,152,--,"ASSIST  by MYERS,KELLEY",,,,,,,"ASSIST  by MYERS,KELLEY",1,assist,,sewanee,kelley myers,,
153,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,153,06:17,"SUB IN by MYERS,KELLEY",,,,,,,"SUB IN by MYERS,KELLEY",1,subbing in,,sewanee,kelley myers,,377
154,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,154,06:17,"SUB OUT by MCCORMACK,HANNAH",,,,,,,"SUB OUT by MCCORMACK,HANNAH",1,subbing out,,sewanee,hannah mccormack,,377
155,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,155,06:16,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",,,"MISS 3PTR by HARTLAGE,MAGGIE",1,three pointer,missed,Centre,maggie hartlage,,376
156,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,156,--,,,,,"REBOUND OFF by RHULE,BONNIE",,,"REBOUND OFF by RHULE,BONNIE",1,offensive rebound,,Centre,bonnie rhule,,
157,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,157,06:09,,23,,25 (+2),"GOOD LAYUP by RHULE,BONNIE(in the paint)",CENTRE_W 23-25 (+2),,"GOOD LAYUP by RHULE,BONNIE(in the paint)",1,layup,good,Centre,bonnie rhule,2,369
158,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,158,05:47,"TURNOVER  by HASSETT,CASEY",,,,,,,"TURNOVER  by HASSETT,CASEY",1,turnover,,sewanee,casey hassett,,347
159,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,159,05:20,,,,,"MISS LAYUP by MCKNIGHT,KAITLYN",,,"MISS LAYUP by MCKNIGHT,KAITLYN",1,layup,missed,Centre,kaitlyn mcknight,,320
160,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,160,--,"REBOUND DEF by HASSETT,CASEY",,,,,,,"REBOUND DEF by HASSETT,CASEY",1,defensive rebound,,sewanee,casey hassett,,
161,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,161,05:00,"GOOD 3PTR by ROSE,SAVANNAH",26 (+1),,25,,SEWANEEW 26-25 (-1),,"GOOD 3PTR by ROSE,SAVANNAH",1,three pointer,good,sewanee,savannah rose,3,300
162,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,162,--,"ASSIST  by CHAUVIN,JAMIE",,,,,,,"ASSIST  by CHAUVIN,JAMIE",1,assist,,sewanee,jamie chauvin,,
163,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,163,04:53,,,,,"MISS JUMPER by GUY,ALEXIS",,,"MISS JUMPER by GUY,ALEXIS",1,jumper,missed,Centre,alexis guy,,293
164,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,164,--,"REBOUND DEF by SEWELL,KAYLA",,,,,,,"REBOUND DEF by SEWELL,KAYLA",1,defensive rebound,,sewanee,kayla sewell,,
165,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,165,04:38,"GOOD 3PTR by MYERS,KELLEY",29 (+4),,25,,SEWANEEW 29-25 (-4),,"GOOD 3PTR by MYERS,KELLEY",1,three pointer,good,sewanee,kelley myers,3,278
166,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,166,--,"ASSIST  by SEWELL,KAYLA",,,,,,,"ASSIST  by SEWELL,KAYLA",1,assist,,sewanee,kayla sewell,,
167,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,167,04:31,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,1,timeout,,Centre,,,271
168,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,168,04:31,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",1,subbing in,,Centre,caroline andreassen,,271
169,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,169,04:31,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",1,subbing out,,Centre,bonnie rhule,,271
170,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,170,04:26,,29 (+2),,27,"GOOD JUMPER by ANDREASSEN,CAROLINE",CENTRE_W 29-27 (-2),,"GOOD JUMPER by ANDREASSEN,CAROLINE",1,jumper,good,Centre,caroline andreassen,2,266
171,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,171,04:04,"MISS LAYUP by HASSETT,CASEY",,,,,,,"MISS LAYUP by HASSETT,CASEY",1,layup,missed,sewanee,casey hassett,,244
172,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,172,--,,,,,"REBOUND DEF by GUY,ALEXIS",,,"REBOUND DEF by GUY,ALEXIS",1,defensive rebound,,Centre,alexis guy,,
173,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,173,04:01,"FOUL  by HASSETT,CASEY",,,,,,,"FOUL  by HASSETT,CASEY",1,foul,,sewanee,casey hassett,,241
174,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,174,03:41,,29,,30 (+1),"GOOD 3PTR by ANDREASSEN,CAROLINE",CENTRE_W 29-30 (+1),,"GOOD 3PTR by ANDREASSEN,CAROLINE",1,three pointer,good,Centre,caroline andreassen,3,221
175,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,175,--,,,,,"ASSIST  by COLLIVER,OLIVIA",,,"ASSIST  by COLLIVER,OLIVIA",1,assist,,Centre,olivia colliver,,
176,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,176,03:23,"TURNOVER  by CHAUVIN,JAMIE",,,,,,,"TURNOVER  by CHAUVIN,JAMIE",1,turnover,,sewanee,jamie chauvin,,203
177,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,177,03:23,,,,,"STEAL  by GUY,ALEXIS",,,"STEAL  by GUY,ALEXIS",1,steal,,Centre,,,203
178,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,178,03:11,,,,,"TURNOVER  by HARTLAGE,MAGGIE",,,"TURNOVER  by HARTLAGE,MAGGIE",1,turnover,,Centre,maggie hartlage,,191
179,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,179,03:06,"SUB IN by MCCORMACK,HANNAH",,,,,,,"SUB IN by MCCORMACK,HANNAH",1,subbing in,,sewanee,hannah mccormack,,186
180,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,180,03:06,"SUB OUT by MYERS,KELLEY",,,,,,,"SUB OUT by MYERS,KELLEY",1,subbing out,,sewanee,kelley myers,,186
181,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,181,02:51,"GOOD LAYUP by MCCORMACK,HANNAH(in the paint)",31 (+1),,30,,SEWANEEW 31-30 (-1),,"GOOD LAYUP by MCCORMACK,HANNAH(in the paint)",1,layup,good,sewanee,hannah mccormack,2,171
182,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,182,02:28,,,,,"TURNOVER  by MCKNIGHT,KAITLYN",,,"TURNOVER  by MCKNIGHT,KAITLYN",1,turnover,,Centre,kaitlyn mcknight,,148
183,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,183,02:28,"STEAL  by ROSE,SAVANNAH",,,,,,,"STEAL  by ROSE,SAVANNAH",1,steal,,sewanee,,,148
184,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,184,02:24,"MISS 3PTR by MCCORMACK,HANNAH",,,,,,,"MISS 3PTR by MCCORMACK,HANNAH",1,three pointer,missed,sewanee,hannah mccormack,,144
185,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,185,--,"REBOUND OFF by ROSE,SAVANNAH",,,,,,,"REBOUND OFF by ROSE,SAVANNAH",1,offensive rebound,,sewanee,savannah rose,,
186,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,186,02:10,"MISS LAYUP by ROSE,SAVANNAH",,,,,,,"MISS LAYUP by ROSE,SAVANNAH",1,layup,missed,sewanee,savannah rose,,130
187,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,187,--,,,,,"REBOUND DEF by MCKNIGHT,KAITLYN",,,"REBOUND DEF by MCKNIGHT,KAITLYN",1,defensive rebound,,Centre,kaitlyn mcknight,,
188,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,188,01:49,"FOUL  by SEWELL,KAYLA",,,,,,,"FOUL  by SEWELL,KAYLA",1,foul,,sewanee,kayla sewell,,109
189,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,189,01:49,,31,,31,"GOOD FT by COLLIVER,OLIVIA",CENTRE_W 31-31 (0),,"GOOD FT by COLLIVER,OLIVIA",1,free throw,good,Centre,olivia colliver,1,109
190,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,190,01:49,,,,,"MISS FT by COLLIVER,OLIVIA",,,"MISS FT by COLLIVER,OLIVIA",1,free throw,missed,Centre,olivia colliver,,109
191,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,191,--,,,,,"REBOUND OFF by GUY,ALEXIS",,,"REBOUND OFF by GUY,ALEXIS",1,offensive rebound,,Centre,alexis guy,,
192,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,192,01:49,,,,,"TURNOVER  by GUY,ALEXIS",,,"TURNOVER  by GUY,ALEXIS",1,turnover,,Centre,alexis guy,,109
193,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,193,01:49,"TURNOVER  by MCCORMACK,HANNAH",,,,,,,"TURNOVER  by MCCORMACK,HANNAH",1,turnover,,sewanee,hannah mccormack,,109
194,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,194,01:49,,,,,"STEAL  by ANDREASSEN,CAROLINE",,,"STEAL  by ANDREASSEN,CAROLINE",1,steal,,Centre,,,109
195,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,195,01:49,"SUB IN by MYERS,KELLEY",,,,,,,"SUB IN by MYERS,KELLEY",1,subbing in,,sewanee,kelley myers,,109
196,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,196,01:49,"SUB IN by FAULKNER,REBEKAH",,,,,,,"SUB IN by FAULKNER,REBEKAH",1,subbing in,,sewanee,rebekah faulkner,,109
197,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,197,01:49,"SUB OUT by HASSETT,CASEY",,,,,,,"SUB OUT by HASSETT,CASEY",1,subbing out,,sewanee,casey hassett,,109
198,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,198,01:49,"SUB OUT by SEWELL,KAYLA",,,,,,,"SUB OUT by SEWELL,KAYLA",1,subbing out,,sewanee,kayla sewell,,109
199,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,199,01:49,,,,,"SUB IN by LEWIS,KENDALL",,,"SUB IN by LEWIS,KENDALL",1,subbing in,,Centre,kendall lewis,,109
200,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,200,01:49,,,,,"SUB OUT by MCKNIGHT,KAITLYN",,,"SUB OUT by MCKNIGHT,KAITLYN",1,subbing out,,Centre,kaitlyn mcknight,,109
201,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,201,01:48,,,,,"MISS LAYUP by ANDREASSEN,CAROLINE",,,"MISS LAYUP by ANDREASSEN,CAROLINE",1,layup,missed,Centre,caroline andreassen,,108
202,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,202,--,"REBOUND DEF by JONES,MCKENZIE",,,,,,,"REBOUND DEF by JONES,MCKENZIE",1,defensive rebound,,sewanee,mckenzie jones,,
203,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,203,01:41,"GOOD 3PTR by CHAUVIN,JAMIE",34 (+3),,31,,SEWANEEW 34-31 (-3),,"GOOD 3PTR by CHAUVIN,JAMIE",1,three pointer,good,sewanee,jamie chauvin,3,101
204,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,204,01:16,,,,,"TURNOVER  by LEWIS,KENDALL",,,"TURNOVER  by LEWIS,KENDALL",1,turnover,,Centre,kendall lewis,,76
205,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,205,01:16,"STEAL  by MCCORMACK,HANNAH",,,,,,,"STEAL  by MCCORMACK,HANNAH",1,steal,,sewanee,,,76
206,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,206,01:02,,,,,"FOUL  by COLLIVER,OLIVIA",,,"FOUL  by COLLIVER,OLIVIA",1,foul,,Centre,olivia colliver,,62
207,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,207,01:02,"GOOD FT by FAULKNER,REBEKAH",35 (+4),,31,,SEWANEEW 35-31 (-4),,"GOOD FT by FAULKNER,REBEKAH",1,free throw,good,sewanee,rebekah faulkner,1,62
208,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,208,01:02,"GOOD FT by FAULKNER,REBEKAH",36 (+5),,31,,SEWANEEW 36-31 (-5),,"GOOD FT by FAULKNER,REBEKAH",1,free throw,good,sewanee,rebekah faulkner,1,62
209,13,sewanee,Sewanee,Centre College,62-71,62,71,"35, 27, 62","36, 35, 71",35,27,62,36,35,71,"6-8, 2-2 SAA","10-4, 2-2 SAA",01/17/15,Lose,273,No Location Recorded,1:00 PM,H,209,01:02,,,,,"SUB IN by MCKNIGHT,KAITLYN",,,"SUB IN by MCKNIGHT,KAITLYN",1,subbing in,,Centre,kaitlyn mcknight,,62
