,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,MILLSAPS,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
134,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,134,--,"REBOUND OFF by KLUNK,KIM",,,,,,,"REBOUND OFF by KLUNK,KIM",1,offensive rebound,,millsaps college,kim klunk,,
135,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,135,07:48,"MISS LAYUP by KLUNK,KIM",,,,,,,"MISS LAYUP by KLUNK,KIM",1,layup,missed,millsaps college,kim klunk,,468
136,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,136,--,"REBOUND OFF by HOLMES,BEVERLY",,,,,,,"REBOUND OFF by HOLMES,BEVERLY",1,offensive rebound,,millsaps college,beverly holmes,,
137,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,137,07:36,"MISS LAYUP by PEREZ,SAM",,,,,,,"MISS LAYUP by PEREZ,SAM",1,layup,missed,millsaps college,sam perez,,456
138,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,138,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
139,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,139,07:35,"SUB IN by CRAWFORD,MAHALIA",,,,,,,"SUB IN by CRAWFORD,MAHALIA",1,subbing in,,millsaps college,mahalia crawford,,455
140,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,140,07:35,"SUB OUT by BROOKS,MIAH",,,,,,,"SUB OUT by BROOKS,MIAH",1,subbing out,,millsaps college,miah brooks,,455
141,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,141,07:35,,,,,"SUB IN by JUDY,MICHELE",,,"SUB IN by JUDY,MICHELE",1,subbing in,,Centre,michele judy,,455
142,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,142,07:35,,,,,"SUB IN by HARTLAGE,MAGGIE",,,"SUB IN by HARTLAGE,MAGGIE",1,subbing in,,Centre,maggie hartlage,,455
143,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,143,07:35,,,,,"SUB OUT by MCKNIGHT,KAITLYN",,,"SUB OUT by MCKNIGHT,KAITLYN",1,subbing out,,Centre,kaitlyn mcknight,,455
144,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,144,07:35,,,,,"SUB OUT by COLLIVER,OLIVIA",,,"SUB OUT by COLLIVER,OLIVIA",1,subbing out,,Centre,olivia colliver,,455
145,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,145,07:25,,,,,"MISS JUMPER by KELLAM,PAIGE",,,"MISS JUMPER by KELLAM,PAIGE",1,jumper,missed,Centre,paige kellam,,445
146,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,146,--,"REBOUND DEF by HOLMES,BEVERLY",,,,,,,"REBOUND DEF by HOLMES,BEVERLY",1,defensive rebound,,millsaps college,beverly holmes,,
147,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,147,07:17,"MISS JUMPER by JOHNSON,VELVET",,,,,,,"MISS JUMPER by JOHNSON,VELVET",1,jumper,missed,millsaps college,velvet johnson,,437
148,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,148,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
149,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,149,06:57,"FOUL  by KLUNK,KIM",,,,,,,"FOUL  by KLUNK,KIM",1,foul,,millsaps college,kim klunk,,417
150,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,150,06:57,,18,,22 (+4),"GOOD FT by LEWIS,KENDALL",CENTRE_W 18-22 (+4),,"GOOD FT by LEWIS,KENDALL",1,free throw,good,Centre,kendall lewis,1,417
151,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,151,06:57,,18,,23 (+5),"GOOD FT by LEWIS,KENDALL",CENTRE_W 18-23 (+5),,"GOOD FT by LEWIS,KENDALL",1,free throw,good,Centre,kendall lewis,1,417
152,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,152,06:48,"GOOD 3PTR by HOLMES,BEVERLY",21,,23 (+2),,MILLSAPS 21-23 (+2),,"GOOD 3PTR by HOLMES,BEVERLY",1,three pointer,good,millsaps college,beverly holmes,3,408
153,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,153,--,"ASSIST  by PEREZ,SAM",,,,,,,"ASSIST  by PEREZ,SAM",1,assist,,millsaps college,sam perez,,
154,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,154,06:31,,21,,26 (+5),"GOOD 3PTR by ANDREASSEN,CAROLINE",CENTRE_W 21-26 (+5),,"GOOD 3PTR by ANDREASSEN,CAROLINE",1,three pointer,good,Centre,caroline andreassen,3,391
155,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,155,--,,,,,"ASSIST  by JUDY,MICHELE",,,"ASSIST  by JUDY,MICHELE",1,assist,,Centre,michele judy,,
156,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,156,05:59,,,,,"FOUL  by ANDREASSEN,CAROLINE",,,"FOUL  by ANDREASSEN,CAROLINE",1,foul,,Centre,caroline andreassen,,359
157,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,157,05:59,"GOOD FT by PEREZ,SAM",22,,26 (+4),,MILLSAPS 22-26 (+4),,"GOOD FT by PEREZ,SAM",1,free throw,good,millsaps college,sam perez,1,359
158,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,158,05:59,"GOOD FT by PEREZ,SAM",23,,26 (+3),,MILLSAPS 23-26 (+3),,"GOOD FT by PEREZ,SAM",1,free throw,good,millsaps college,sam perez,1,359
159,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,159,05:59,"SUB IN by RANDLE,KELLI",,,,,,,"SUB IN by RANDLE,KELLI",1,subbing in,,millsaps college,kelli randle,,359
160,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,160,05:59,"SUB IN by BROOKS,MIAH",,,,,,,"SUB IN by BROOKS,MIAH",1,subbing in,,millsaps college,miah brooks,,359
161,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,161,05:59,"SUB OUT by CRAWFORD,MAHALIA",,,,,,,"SUB OUT by CRAWFORD,MAHALIA",1,subbing out,,millsaps college,mahalia crawford,,359
162,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,162,05:59,"SUB OUT by HOLMES,BEVERLY",,,,,,,"SUB OUT by HOLMES,BEVERLY",1,subbing out,,millsaps college,beverly holmes,,359
163,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,163,05:59,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",1,subbing in,,Centre,alexis guy,,359
164,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,164,05:59,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",1,subbing out,,Centre,paige kellam,,359
165,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,165,05:34,,,,,"MISS JUMPER by HARTLAGE,MAGGIE",,,"MISS JUMPER by HARTLAGE,MAGGIE",1,jumper,missed,Centre,maggie hartlage,,334
166,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,166,--,"REBOUND DEF by KLUNK,KIM",,,,,,,"REBOUND DEF by KLUNK,KIM",1,defensive rebound,,millsaps college,kim klunk,,
167,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,167,05:26,"FOUL  by RANDLE,KELLI",,,,,,,"FOUL  by RANDLE,KELLI",1,foul,,millsaps college,kelli randle,,326
168,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,168,05:26,"TURNOVER  by RANDLE,KELLI",,,,,,,"TURNOVER  by RANDLE,KELLI",1,turnover,,millsaps college,kelli randle,,326
169,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,169,05:26,,,,,"SUB IN by COLLIVER,OLIVIA",,,"SUB IN by COLLIVER,OLIVIA",1,subbing in,,Centre,olivia colliver,,326
170,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,170,05:26,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",1,subbing out,,Centre,maggie hartlage,,326
171,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,171,05:14,"FOUL  by RANDLE,KELLI",,,,,,,"FOUL  by RANDLE,KELLI",1,foul,,millsaps college,kelli randle,,314
172,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,172,05:14,,23,,27 (+4),"GOOD FT by GUY,ALEXIS",CENTRE_W 23-27 (+4),,"GOOD FT by GUY,ALEXIS",1,free throw,good,Centre,alexis guy,1,314
173,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,173,05:14,,,,,"MISS FT by GUY,ALEXIS",,,"MISS FT by GUY,ALEXIS",1,free throw,missed,Centre,alexis guy,,314
174,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,174,--,"REBOUND DEF by PEREZ,SAM",,,,,,,"REBOUND DEF by PEREZ,SAM",1,defensive rebound,,millsaps college,sam perez,,
175,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,175,05:14,"SUB IN by HOLMES,BEVERLY",,,,,,,"SUB IN by HOLMES,BEVERLY",1,subbing in,,millsaps college,beverly holmes,,314
176,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,176,05:14,"SUB OUT by RANDLE,KELLI",,,,,,,"SUB OUT by RANDLE,KELLI",1,subbing out,,millsaps college,kelli randle,,314
177,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,177,04:57,"GOOD LAYUP by BROOKS,MIAH(in the paint)",25,,27 (+2),,MILLSAPS 25-27 (+2),,"GOOD LAYUP by BROOKS,MIAH(in the paint)",1,layup,good,millsaps college,miah brooks,2,297
178,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,178,--,"ASSIST  by KLUNK,KIM",,,,,,,"ASSIST  by KLUNK,KIM",1,assist,,millsaps college,kim klunk,,
179,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,179,04:48,,,,,"MISS JUMPER by ANDREASSEN,CAROLINE",,,"MISS JUMPER by ANDREASSEN,CAROLINE",1,jumper,missed,Centre,caroline andreassen,,288
180,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,180,--,"REBOUND DEF by HOLMES,BEVERLY",,,,,,,"REBOUND DEF by HOLMES,BEVERLY",1,defensive rebound,,millsaps college,beverly holmes,,
181,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,181,04:29,"MISS JUMPER by KLUNK,KIM",,,,,,,"MISS JUMPER by KLUNK,KIM",1,jumper,missed,millsaps college,kim klunk,,269
182,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,182,--,,,,,"REBOUND DEF by COLLIVER,OLIVIA",,,"REBOUND DEF by COLLIVER,OLIVIA",1,defensive rebound,,Centre,olivia colliver,,
183,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,183,04:19,,25,,30 (+5),"GOOD 3PTR by COLLIVER,OLIVIA",CENTRE_W 25-30 (+5),,"GOOD 3PTR by COLLIVER,OLIVIA",1,three pointer,good,Centre,olivia colliver,3,259
184,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,184,--,,,,,"ASSIST  by GUY,ALEXIS",,,"ASSIST  by GUY,ALEXIS",1,assist,,Centre,alexis guy,,
185,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,185,03:57,"MISS JUMPER by JOHNSON,VELVET",,,,,,,"MISS JUMPER by JOHNSON,VELVET",1,jumper,missed,millsaps college,velvet johnson,,237
186,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,186,--,"REBOUND OFF by BROOKS,MIAH",,,,,,,"REBOUND OFF by BROOKS,MIAH",1,offensive rebound,,millsaps college,miah brooks,,
187,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,187,03:54,,,,,"FOUL  by JUDY,MICHELE",,,"FOUL  by JUDY,MICHELE",1,foul,,Centre,michele judy,,234
188,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,188,03:54,"MISS FT by BROOKS,MIAH",,,,,,,"MISS FT by BROOKS,MIAH",1,free throw,missed,millsaps college,miah brooks,,234
189,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,189,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,1,deadball rebound,,Centre,,,
190,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,190,03:54,"GOOD FT by BROOKS,MIAH",26,,30 (+4),,MILLSAPS 26-30 (+4),,"GOOD FT by BROOKS,MIAH",1,free throw,good,millsaps college,miah brooks,1,234
191,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,191,03:54,,,,,"SUB IN by MCKNIGHT,KAITLYN",,,"SUB IN by MCKNIGHT,KAITLYN",1,subbing in,,Centre,kaitlyn mcknight,,234
192,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,192,03:54,,,,,"SUB IN by RHULE,BONNIE",,,"SUB IN by RHULE,BONNIE",1,subbing in,,Centre,bonnie rhule,,234
193,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,193,03:54,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",1,subbing in,,Centre,paige kellam,,234
194,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,194,03:54,,,,,"SUB OUT by JUDY,MICHELE",,,"SUB OUT by JUDY,MICHELE",1,subbing out,,Centre,michele judy,,234
195,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,195,03:54,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",1,subbing out,,Centre,caroline andreassen,,234
196,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,196,03:54,,,,,"SUB OUT by LEWIS,KENDALL",,,"SUB OUT by LEWIS,KENDALL",1,subbing out,,Centre,kendall lewis,,234
197,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,197,03:28,,,,,"MISS JUMPER by KELLAM,PAIGE",,,"MISS JUMPER by KELLAM,PAIGE",1,jumper,missed,Centre,paige kellam,,208
198,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,198,--,"REBOUND DEF by BROOKS,MIAH",,,,,,,"REBOUND DEF by BROOKS,MIAH",1,defensive rebound,,millsaps college,miah brooks,,
199,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,199,02:59,"TURNOVER  by KLUNK,KIM",,,,,,,"TURNOVER  by KLUNK,KIM",1,turnover,,millsaps college,kim klunk,,179
200,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,200,02:58,,,,,"STEAL  by GUY,ALEXIS",,,"STEAL  by GUY,ALEXIS",1,steal,,Centre,,,178
201,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,201,02:55,,,,,"MISS LAYUP by GUY,ALEXIS",,,"MISS LAYUP by GUY,ALEXIS",1,layup,missed,Centre,alexis guy,,175
202,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,202,--,"REBOUND DEF by HOLMES,BEVERLY",,,,,,,"REBOUND DEF by HOLMES,BEVERLY",1,defensive rebound,,millsaps college,beverly holmes,,
203,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,203,02:48,,,,,"FOUL  by GUY,ALEXIS",,,"FOUL  by GUY,ALEXIS",1,foul,,Centre,alexis guy,,168
204,12,millsaps,Millsaps College,Centre College,46-56,46,56,"30, 16, 46","28, 28, 56",30,16,46,28,28,56,"6-7, 2-1 SAA","11-3, 3-0 SAA",01/11/15,Lose,316,No Location Recorded,1:00 PM,H,204,02:48,"SUB IN by CONNOR,KATIE",,,,,,,"SUB IN by CONNOR,KATIE",1,subbing in,,millsaps college,katie connor,,168
