,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,HC,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
355,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,355,06:15,"MISS LAYUP by BODE,HAILEY",,,,,,,"MISS LAYUP by BODE,HAILEY",2,layup,missed,hendrix,hailey bode,,375
356,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,356,--,"REBOUND OFF by FORBES,BREANN",,,,,,,"REBOUND OFF by FORBES,BREANN",2,offensive rebound,,hendrix,breann forbes,,
357,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,357,06:12,"MISS LAYUP by FORBES,BREANN",,,,,,,"MISS LAYUP by FORBES,BREANN",2,layup,missed,hendrix,breann forbes,,372
358,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,358,--,"REBOUND OFF by FORBES,BREANN",,,,,,,"REBOUND OFF by FORBES,BREANN",2,offensive rebound,,hendrix,breann forbes,,
359,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,359,06:07,"GOOD LAYUP by FORBES,BREANN(in the paint)",57 (+14),,43,,HC 57-43 (-14),,"GOOD LAYUP by FORBES,BREANN(in the paint)",2,layup,good,hendrix,breann forbes,2,367
360,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,360,06:02,"SUB IN by GALLIEN,KATY",,,,,,,"SUB IN by GALLIEN,KATY",2,subbing in,,hendrix,katy gallien,,362
361,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,361,06:02,"SUB OUT by FORBES,BREANN",,,,,,,"SUB OUT by FORBES,BREANN",2,subbing out,,hendrix,breann forbes,,362
362,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,362,06:02,"SUB OUT by HURST,PEYTON",,,,,,,"SUB OUT by HURST,PEYTON",2,subbing out,,hendrix,peyton hurst,,362
363,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,363,06:02,,,,,"SUB IN by MCKNIGHT,KAITLYN",,,"SUB IN by MCKNIGHT,KAITLYN",2,subbing in,,Centre,kaitlyn mcknight,,362
364,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,364,06:02,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,362
365,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,365,05:55,,57 (+12),,45,"GOOD LAYUP by COLLIVER,OLIVIA(in the paint)",CENTRE_W 57-45 (-12),,"GOOD LAYUP by COLLIVER,OLIVIA(in the paint)",2,layup,good,Centre,olivia colliver,2,355
366,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,366,05:35,"TURNOVER  by BODE,HAILEY",,,,,,,"TURNOVER  by BODE,HAILEY",2,turnover,,hendrix,hailey bode,,335
367,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,367,05:31,,,,,"STEAL  by MCKNIGHT,KAITLYN",,,"STEAL  by MCKNIGHT,KAITLYN",2,steal,,Centre,,,331
368,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,368,05:19,,,,,"MISS LAYUP by MCKNIGHT,KAITLYN",,,"MISS LAYUP by MCKNIGHT,KAITLYN",2,layup,missed,Centre,kaitlyn mcknight,,319
369,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,369,--,,,,,"REBOUND OFF by MCKNIGHT,KAITLYN",,,"REBOUND OFF by MCKNIGHT,KAITLYN",2,offensive rebound,,Centre,kaitlyn mcknight,,
370,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,370,05:13,,57 (+10),,47,"GOOD LAYUP by LEWIS,KENDALL(in the paint)",CENTRE_W 57-47 (-10),,"GOOD LAYUP by LEWIS,KENDALL(in the paint)",2,layup,good,Centre,kendall lewis,2,313
371,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,371,05:05,"TURNOVER  by GALLIEN,KATY",,,,,,,"TURNOVER  by GALLIEN,KATY",2,turnover,,hendrix,katy gallien,,305
372,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,372,05:02,"SUB IN by DYSLIN,SARA",,,,,,,"SUB IN by DYSLIN,SARA",2,subbing in,,hendrix,sara dyslin,,302
373,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,373,05:02,"SUB IN by KRIESEL-BIGLER,CAIT",,,,,,,"SUB IN by KRIESEL-BIGLER,CAIT",2,subbing in,,hendrix,cait kriesel-bigler,,302
374,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,374,05:02,"SUB OUT by BODE,HAILEY",,,,,,,"SUB OUT by BODE,HAILEY",2,subbing out,,hendrix,hailey bode,,302
375,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,375,05:02,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",2,subbing in,,Centre,caroline andreassen,,302
376,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,376,05:02,,,,,"SUB OUT by COLLIVER,OLIVIA",,,"SUB OUT by COLLIVER,OLIVIA",2,subbing out,,Centre,olivia colliver,,302
377,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,377,04:53,,,,,"MISS JUMPER by KELLAM,PAIGE",,,"MISS JUMPER by KELLAM,PAIGE",2,jumper,missed,Centre,paige kellam,,293
378,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,378,04:53,"BLOCK  by BROBERG,KATI",,,,,,,"BLOCK  by BROBERG,KATI",2,block,,hendrix,kati broberg,,293
379,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,379,--,,,,,"REBOUND OFF by LEWIS,KENDALL",,,"REBOUND OFF by LEWIS,KENDALL",2,offensive rebound,,Centre,kendall lewis,,
380,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,380,04:43,,,,,"MISS LAYUP by LEWIS,KENDALL",,,"MISS LAYUP by LEWIS,KENDALL",2,layup,missed,Centre,kendall lewis,,283
381,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,381,--,,,,,"REBOUND OFF by ANDREASSEN,CAROLINE",,,"REBOUND OFF by ANDREASSEN,CAROLINE",2,offensive rebound,,Centre,caroline andreassen,,
382,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,382,04:36,"FOUL  by KING,ANNA",,,,,,,"FOUL  by KING,ANNA",2,foul,,hendrix,anna king,,276
383,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,383,04:32,,,,,"MISS FT by ANDREASSEN,CAROLINE",,,"MISS FT by ANDREASSEN,CAROLINE",2,free throw,missed,Centre,caroline andreassen,,272
384,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,384,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
385,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,385,04:28,,57 (+9),,48,"GOOD FT by ANDREASSEN,CAROLINE",CENTRE_W 57-48 (-9),,"GOOD FT by ANDREASSEN,CAROLINE",2,free throw,good,Centre,caroline andreassen,1,268
386,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,386,04:28,"MISS JUMPER by BROBERG,KATI",,,,,,,"MISS JUMPER by BROBERG,KATI",2,jumper,missed,hendrix,kati broberg,,268
387,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,387,--,,,,,"REBOUND DEF by MCKNIGHT,KAITLYN",,,"REBOUND DEF by MCKNIGHT,KAITLYN",2,defensive rebound,,Centre,kaitlyn mcknight,,
388,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,388,04:28,,,,,"SUB IN by ABBOTT,CAROLINE",,,"SUB IN by ABBOTT,CAROLINE",2,subbing in,,Centre,caroline abbott,,268
389,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,389,04:28,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",2,subbing out,,Centre,paige kellam,,268
390,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,390,04:17,,,,,"MISS LAYUP by GUY,ALEXIS",,,"MISS LAYUP by GUY,ALEXIS",2,layup,missed,Centre,alexis guy,,257
391,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,391,04:17,"BLOCK  by DYSLIN,SARA",,,,,,,"BLOCK  by DYSLIN,SARA",2,block,,hendrix,sara dyslin,,257
392,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,392,--,"REBOUND DEF by KRIESEL-BIGLER,CAIT",,,,,,,"REBOUND DEF by KRIESEL-BIGLER,CAIT",2,defensive rebound,,hendrix,cait kriesel-bigler,,
393,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,393,04:03,"GOOD LAYUP by KING,ANNA(in the paint)",59 (+11),,48,,HC 59-48 (-11),,"GOOD LAYUP by KING,ANNA(in the paint)",2,layup,good,hendrix,anna king,2,243
394,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,394,--,"ASSIST  by KRIESEL-BIGLER,CAIT",,,,,,,"ASSIST  by KRIESEL-BIGLER,CAIT",2,assist,,hendrix,cait kriesel-bigler,,
395,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,395,03:58,,,,,"SUB IN by RHULE,BONNIE",,,"SUB IN by RHULE,BONNIE",2,subbing in,,Centre,bonnie rhule,,238
396,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,396,03:58,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",2,subbing in,,Centre,paige kellam,,238
397,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,397,03:58,,,,,"SUB IN by COLLIVER,OLIVIA",,,"SUB IN by COLLIVER,OLIVIA",2,subbing in,,Centre,olivia colliver,,238
398,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,398,03:58,,,,,"SUB OUT by MCKNIGHT,KAITLYN",,,"SUB OUT by MCKNIGHT,KAITLYN",2,subbing out,,Centre,kaitlyn mcknight,,238
399,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,399,03:58,,,,,"SUB OUT by ABBOTT,CAROLINE",,,"SUB OUT by ABBOTT,CAROLINE",2,subbing out,,Centre,caroline abbott,,238
400,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,400,03:58,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",2,subbing out,,Centre,caroline andreassen,,238
401,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,401,03:35,,,,,"MISS 3PTR by COLLIVER,OLIVIA",,,"MISS 3PTR by COLLIVER,OLIVIA",2,three pointer,missed,Centre,olivia colliver,,215
402,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,402,--,"REBOUND DEF by GALLIEN,KATY",,,,,,,"REBOUND DEF by GALLIEN,KATY",2,defensive rebound,,hendrix,katy gallien,,
403,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,403,03:07,"MISS LAYUP by DYSLIN,SARA",,,,,,,"MISS LAYUP by DYSLIN,SARA",2,layup,missed,hendrix,sara dyslin,,187
404,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,404,--,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
405,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,405,02:52,,,,,"MISS LAYUP by GUY,ALEXIS",,,"MISS LAYUP by GUY,ALEXIS",2,layup,missed,Centre,alexis guy,,172
406,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,406,02:52,"BLOCK  by DYSLIN,SARA",,,,,,,"BLOCK  by DYSLIN,SARA",2,block,,hendrix,sara dyslin,,172
407,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,407,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
408,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,408,02:39,,,,,"TURNOVER  by GUY,ALEXIS",,,"TURNOVER  by GUY,ALEXIS",2,turnover,,Centre,alexis guy,,159
409,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,409,02:14,"GOOD LAYUP by KING,ANNA(in the paint)",61 (+13),,48,,HC 61-48 (-13),,"GOOD LAYUP by KING,ANNA(in the paint)",2,layup,good,hendrix,anna king,2,134
410,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,410,02:14,,,,,"FOUL  by HARTLAGE,MAGGIE",,,"FOUL  by HARTLAGE,MAGGIE",2,foul,,Centre,maggie hartlage,,134
411,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,411,02:14,"MISS FT by KING,ANNA",,,,,,,"MISS FT by KING,ANNA",2,free throw,missed,hendrix,anna king,,134
412,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,412,--,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
413,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,413,02:14,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",,,"MISS 3PTR by HARTLAGE,MAGGIE",2,three pointer,missed,Centre,maggie hartlage,,134
414,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,414,--,,,,,"REBOUND OFF by HARTLAGE,MAGGIE",,,"REBOUND OFF by HARTLAGE,MAGGIE",2,offensive rebound,,Centre,maggie hartlage,,
415,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,415,02:11,"FOUL  by GALLIEN,KATY",,,,,,,"FOUL  by GALLIEN,KATY",2,foul,,hendrix,katy gallien,,131
416,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,416,02:06,,,,,"MISS FT by GUY,ALEXIS",,,"MISS FT by GUY,ALEXIS",2,free throw,missed,Centre,alexis guy,,126
417,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,417,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
418,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,418,01:47,,61 (+12),,49,"GOOD FT by GUY,ALEXIS",CENTRE_W 61-49 (-12),,"GOOD FT by GUY,ALEXIS",2,free throw,good,Centre,alexis guy,1,107
419,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,419,01:38,,,,,"FOUL  by KELLAM,PAIGE",,,"FOUL  by KELLAM,PAIGE",2,foul,,Centre,paige kellam,,98
420,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,420,01:38,"GOOD FT by DYSLIN,SARA",62 (+13),,49,,HC 62-49 (-13),,"GOOD FT by DYSLIN,SARA",2,free throw,good,hendrix,sara dyslin,1,98
421,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,421,01:38,"MISS FT by DYSLIN,SARA",,,,,,,"MISS FT by DYSLIN,SARA",2,free throw,missed,hendrix,sara dyslin,,98
422,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,422,--,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
423,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,423,01:37,"FOUL  by DYSLIN,SARA",,,,,,,"FOUL  by DYSLIN,SARA",2,foul,,hendrix,sara dyslin,,97
424,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,424,01:19,,,,,"MISS FT by HARTLAGE,MAGGIE",,,"MISS FT by HARTLAGE,MAGGIE",2,free throw,missed,Centre,maggie hartlage,,79
425,19,hendrix,Hendrix,Centre College,56-68,56,68,"25, 31, 56","38, 30, 68",25,31,56,38,30,68,"8-12, 4-6 SAA","10-11, 5-5 SAA",02/08/15,Lose,250,No Location Recorded,12 p.m.,H,425,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
