,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,RHODE,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
206,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,206,--,,,,,"REBOUND OFF by MCKNIGHT,KAITLYN",,,"REBOUND OFF by MCKNIGHT,KAITLYN",1,offensive rebound,,Centre,kaitlyn mcknight,,
207,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,207,01:13,,,,,"MISS JUMPER by GUY,ALEXIS",,,"MISS JUMPER by GUY,ALEXIS",1,jumper,missed,Centre,alexis guy,,73
208,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,208,--,,,,,"REBOUND OFF by GUY,ALEXIS",,,"REBOUND OFF by GUY,ALEXIS",1,offensive rebound,,Centre,alexis guy,,
209,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,209,01:09,,20,,33 (+13),"GOOD LAYUP by GUY,ALEXIS(in the paint)",CENTRE_W 20-33 (+13),,"GOOD LAYUP by GUY,ALEXIS(in the paint)",1,layup,good,Centre,alexis guy,2,69
210,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,210,00:41,"GOOD 3PTR by JOHNSON,SARAH",23,,33 (+10),,RHODE 23-33 (+10),,"GOOD 3PTR by JOHNSON,SARAH",1,three pointer,good,rhodes college,sarah johnson,3,41
211,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,211,00:08,"FOUL  by KRAMER,BAILEY",,,,,,,"FOUL  by KRAMER,BAILEY",1,foul,,rhodes college,bailey kramer,,8
212,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,212,00:08,,23,,34 (+11),"GOOD FT by GUY,ALEXIS",CENTRE_W 23-34 (+11),,"GOOD FT by GUY,ALEXIS",1,free throw,good,Centre,alexis guy,1,8
213,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,213,00:08,,23,,35 (+12),"GOOD FT by GUY,ALEXIS",CENTRE_W 23-35 (+12),,"GOOD FT by GUY,ALEXIS",1,free throw,good,Centre,alexis guy,1,8
214,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,214,00:08,"SUB IN by SMITH,BLAIRE",,,,,,,"SUB IN by SMITH,BLAIRE",1,subbing in,,rhodes college,blaire smith,,8
215,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,215,00:08,"SUB OUT by DEERY,ERIN",,,,,,,"SUB OUT by DEERY,ERIN",1,subbing out,,rhodes college,erin deery,,8
216,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,216,00:08,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",1,subbing in,,Centre,paige kellam,,8
217,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,217,00:08,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",1,subbing in,,Centre,caroline andreassen,,8
218,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,218,00:08,,,,,"SUB OUT by GUY,ALEXIS",,,"SUB OUT by GUY,ALEXIS",1,subbing out,,Centre,alexis guy,,8
219,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,219,00:08,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",1,subbing out,,Centre,bonnie rhule,,8
220,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,220,00:01,"MISS 3PTR by TODMAN,DY'NELLE",,,,,,,"MISS 3PTR by TODMAN,DY'NELLE",1,three pointer,missed,rhodes college,dy'nelle todman,,1
221,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,221,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,1,deadball rebound,,Centre,,,
222,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,222,Start Period 2,,,,,,,,,2,,,,,,
223,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,223,19:34,,,,,"TURNOVER  by GUY,ALEXIS",,,"TURNOVER  by GUY,ALEXIS",2,turnover,,Centre,alexis guy,,1174
224,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,224,19:32,"STEAL  by TODMAN,DY'NELLE",,,,,,,"STEAL  by TODMAN,DY'NELLE",2,steal,,rhodes college,,,1172
225,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,225,19:09,"MISS 3PTR by TODMAN,DY'NELLE",,,,,,,"MISS 3PTR by TODMAN,DY'NELLE",2,three pointer,missed,rhodes college,dy'nelle todman,,1149
226,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,226,--,,,,,"REBOUND DEF by KELLAM,PAIGE",,,"REBOUND DEF by KELLAM,PAIGE",2,defensive rebound,,Centre,paige kellam,,
227,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,227,18:50,,23,,38 (+15),"GOOD 3PTR by COLLIVER,OLIVIA",CENTRE_W 23-38 (+15),,"GOOD 3PTR by COLLIVER,OLIVIA",2,three pointer,good,Centre,olivia colliver,3,1130
228,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,228,--,,,,,"ASSIST  by KELLAM,PAIGE",,,"ASSIST  by KELLAM,PAIGE",2,assist,,Centre,paige kellam,,
229,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,229,18:28,"GOOD LAYUP by JOHNSON,SARAH(in the paint)",25,,38 (+13),,RHODE 25-38 (+13),,"GOOD LAYUP by JOHNSON,SARAH(in the paint)",2,layup,good,rhodes college,sarah johnson,2,1108
230,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,230,17:54,,,,,"MISS JUMPER by GUY,ALEXIS",,,"MISS JUMPER by GUY,ALEXIS",2,jumper,missed,Centre,alexis guy,,1074
231,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,231,--,"REBOUND DEF by DANIELS,SYMONE",,,,,,,"REBOUND DEF by DANIELS,SYMONE",2,defensive rebound,,rhodes college,symone daniels,,
232,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,232,17:50,,,,,"FOUL  by GUY,ALEXIS",,,"FOUL  by GUY,ALEXIS",2,foul,,Centre,alexis guy,,1070
233,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,233,17:35,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,1055
234,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,234,17:26,"MISS 3PTR by SMITH,BLAIRE",,,,,,,"MISS 3PTR by SMITH,BLAIRE",2,three pointer,missed,rhodes college,blaire smith,,1046
235,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,235,--,,,,,"REBOUND DEF by COLLIVER,OLIVIA",,,"REBOUND DEF by COLLIVER,OLIVIA",2,defensive rebound,,Centre,olivia colliver,,
236,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,236,16:59,,,,,"MISS 3PTR by RHULE,BONNIE",,,"MISS 3PTR by RHULE,BONNIE",2,three pointer,missed,Centre,bonnie rhule,,1019
237,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,237,--,"REBOUND DEF by TODMAN,DY'NELLE",,,,,,,"REBOUND DEF by TODMAN,DY'NELLE",2,defensive rebound,,rhodes college,dy'nelle todman,,
238,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,238,16:43,"MISS LAYUP by JOHNSON,SARAH",,,,,,,"MISS LAYUP by JOHNSON,SARAH",2,layup,missed,rhodes college,sarah johnson,,1003
239,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,239,--,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
240,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,240,16:41,"FOUL  by TODMAN,DY'NELLE",,,,,,,"FOUL  by TODMAN,DY'NELLE",2,foul,,rhodes college,dy'nelle todman,,1001
241,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,241,16:41,"SUB IN by ORTH,HANNAH",,,,,,,"SUB IN by ORTH,HANNAH",2,subbing in,,rhodes college,hannah orth,,1001
242,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,242,16:41,"SUB OUT by TODMAN,DY'NELLE",,,,,,,"SUB OUT by TODMAN,DY'NELLE",2,subbing out,,rhodes college,dy'nelle todman,,1001
243,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,243,16:41,,,,,"SUB IN by LEWIS,KENDALL",,,"SUB IN by LEWIS,KENDALL",2,subbing in,,Centre,kendall lewis,,1001
244,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,244,16:41,,,,,"SUB OUT by GUY,ALEXIS",,,"SUB OUT by GUY,ALEXIS",2,subbing out,,Centre,alexis guy,,1001
245,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,245,16:23,,25,,40 (+15),"GOOD JUMPER by HARTLAGE,MAGGIE",CENTRE_W 25-40 (+15),,"GOOD JUMPER by HARTLAGE,MAGGIE",2,jumper,good,Centre,maggie hartlage,2,983
246,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,246,15:52,,,,,"FOUL  by RHULE,BONNIE",,,"FOUL  by RHULE,BONNIE",2,foul,,Centre,bonnie rhule,,952
247,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,247,15:52,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",2,subbing in,,Centre,caroline andreassen,,952
248,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,248,15:52,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",2,subbing out,,Centre,bonnie rhule,,952
249,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,249,15:43,"MISS LAYUP by GOODRUM,NATALIE",,,,,,,"MISS LAYUP by GOODRUM,NATALIE",2,layup,missed,rhodes college,natalie goodrum,,943
250,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,250,--,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
251,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,251,15:23,,,,,"TURNOVER  by ANDREASSEN,CAROLINE",,,"TURNOVER  by ANDREASSEN,CAROLINE",2,turnover,,Centre,caroline andreassen,,923
252,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,252,15:10,"MISS LAYUP by DANIELS,SYMONE",,,,,,,"MISS LAYUP by DANIELS,SYMONE",2,layup,missed,rhodes college,symone daniels,,910
253,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,253,--,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
254,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,254,14:46,,,,,"TURNOVER  by HARTLAGE,MAGGIE",,,"TURNOVER  by HARTLAGE,MAGGIE",2,turnover,,Centre,maggie hartlage,,886
255,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,255,14:46,,,,,"SUB IN by JUDY,MICHELE",,,"SUB IN by JUDY,MICHELE",2,subbing in,,Centre,michele judy,,886
256,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,256,14:46,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",2,subbing in,,Centre,alexis guy,,886
257,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,257,14:46,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,886
258,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,258,14:46,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",2,subbing out,,Centre,paige kellam,,886
259,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,259,14:35,"MISS 3PTR by DANIELS,SYMONE",,,,,,,"MISS 3PTR by DANIELS,SYMONE",2,three pointer,missed,rhodes college,symone daniels,,875
260,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,260,--,,,,,"REBOUND DEF by LEWIS,KENDALL",,,"REBOUND DEF by LEWIS,KENDALL",2,defensive rebound,,Centre,kendall lewis,,
261,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,261,14:10,,,,,"MISS JUMPER by GUY,ALEXIS",,,"MISS JUMPER by GUY,ALEXIS",2,jumper,missed,Centre,alexis guy,,850
262,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,262,--,,,,,"REBOUND OFF by GUY,ALEXIS",,,"REBOUND OFF by GUY,ALEXIS",2,offensive rebound,,Centre,alexis guy,,
263,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,263,14:06,,,,,"TURNOVER  by GUY,ALEXIS",,,"TURNOVER  by GUY,ALEXIS",2,turnover,,Centre,alexis guy,,846
264,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,264,14:06,"STEAL  by JOHNSON,SARAH",,,,,,,"STEAL  by JOHNSON,SARAH",2,steal,,rhodes college,,,846
265,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,265,14:06,"SUB IN by KRAMER,BAILEY",,,,,,,"SUB IN by KRAMER,BAILEY",2,subbing in,,rhodes college,bailey kramer,,846
266,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,266,14:06,"SUB OUT by DANIELS,SYMONE",,,,,,,"SUB OUT by DANIELS,SYMONE",2,subbing out,,rhodes college,symone daniels,,846
267,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,267,13:50,"GOOD 3PTR by ORTH,HANNAH",28,,40 (+12),,RHODE 28-40 (+12),,"GOOD 3PTR by ORTH,HANNAH",2,three pointer,good,rhodes college,hannah orth,3,830
268,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,268,--,"ASSIST  by SMITH,BLAIRE",,,,,,,"ASSIST  by SMITH,BLAIRE",2,assist,,rhodes college,blaire smith,,
269,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,269,13:17,,,,,"MISS 3PTR by GUY,ALEXIS",,,"MISS 3PTR by GUY,ALEXIS",2,three pointer,missed,Centre,alexis guy,,797
270,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,270,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,rhodes college,,,
271,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,271,13:14,,,,,"SUB IN by HARTLAGE,MAGGIE",,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,794
272,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,272,13:14,,,,,"SUB OUT by COLLIVER,OLIVIA",,,"SUB OUT by COLLIVER,OLIVIA",2,subbing out,,Centre,olivia colliver,,794
273,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,273,12:52,"GOOD 3PTR by SMITH,BLAIRE",31,,40 (+9),,RHODE 31-40 (+9),,"GOOD 3PTR by SMITH,BLAIRE",2,three pointer,good,rhodes college,blaire smith,3,772
274,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,274,--,"ASSIST  by JOHNSON,SARAH",,,,,,,"ASSIST  by JOHNSON,SARAH",2,assist,,rhodes college,sarah johnson,,
275,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,275,12:43,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,763
276,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,276,12:35,"FOUL  by KRAMER,BAILEY",,,,,,,"FOUL  by KRAMER,BAILEY",2,foul,,rhodes college,bailey kramer,,755
