,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,RUST,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
147,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,147,06:03,"SUB IN by WILDER,ANISSA",,,,,,,"SUB IN by WILDER,ANISSA",1,subbing in,,rust,anissa wilder,,363
148,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,148,06:03,"SUB OUT by MCNEAL,WHITNEY",,,,,,,"SUB OUT by MCNEAL,WHITNEY",1,subbing out,,rust,whitney mcneal,,363
149,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,149,05:49,,,,,"FOUL  by HARTLAGE,MAGGIE",,,"FOUL  by HARTLAGE,MAGGIE",1,foul,,Centre,maggie hartlage,,349
150,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,150,05:49,"MISS FT by LEWIS,SHERMEKA",,,,,,,"MISS FT by LEWIS,SHERMEKA",1,free throw,missed,rust,shermeka lewis,,349
151,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,151,--,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",,,"REBOUND DEF by HARTLAGE,MAGGIE",1,defensive rebound,,Centre,maggie hartlage,,
152,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,152,05:41,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",,,"MISS 3PTR by HARTLAGE,MAGGIE",1,three pointer,missed,Centre,maggie hartlage,,341
153,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,153,--,,,,,"REBOUND OFF by COLLIVER,OLIVIA",,,"REBOUND OFF by COLLIVER,OLIVIA",1,offensive rebound,,Centre,olivia colliver,,
154,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,154,05:36,,,,,"TURNOVER  by COLLIVER,OLIVIA",,,"TURNOVER  by COLLIVER,OLIVIA",1,turnover,,Centre,olivia colliver,,336
155,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,155,05:34,"STEAL  by WILLIAMS,KALA",,,,,,,"STEAL  by WILLIAMS,KALA",1,steal,,rust,,,334
156,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,156,05:31,"TURNOVER  by BRADSHAW,DEMETRIUS",,,,,,,"TURNOVER  by BRADSHAW,DEMETRIUS",1,turnover,,rust,demetrius bradshaw,,331
157,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,157,05:17,,25,,34 (+9),"GOOD LAYUP by LEWIS,KENDALL(in the paint)",CENTRE_W 25-34 (+9),,"GOOD LAYUP by LEWIS,KENDALL(in the paint)",1,layup,good,Centre,kendall lewis,2,317
158,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,158,--,,,,,"ASSIST  by HARTLAGE,MAGGIE",,,"ASSIST  by HARTLAGE,MAGGIE",1,assist,,Centre,maggie hartlage,,
159,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,159,05:17,"FOUL  by LEWIS,SHERMEKA",,,,,,,"FOUL  by LEWIS,SHERMEKA",1,foul,,rust,shermeka lewis,,317
160,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,160,05:17,,,,,"MISS FT by LEWIS,KENDALL",,,"MISS FT by LEWIS,KENDALL",1,free throw,missed,Centre,kendall lewis,,317
161,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,161,--,"REBOUND DEF by BRADSHAW,DEMETRIUS",,,,,,,"REBOUND DEF by BRADSHAW,DEMETRIUS",1,defensive rebound,,rust,demetrius bradshaw,,
162,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,162,05:17,"SUB IN by SUGGS,SUZZETTE",,,,,,,"SUB IN by SUGGS,SUZZETTE",1,subbing in,,rust,suzzette suggs,,317
163,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,163,05:17,"SUB OUT by BUCKLEY,JAWANDA",,,,,,,"SUB OUT by BUCKLEY,JAWANDA",1,subbing out,,rust,jawanda buckley,,317
164,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,164,04:49,"MISS LAYUP by SUGGS,SUZZETTE",,,,,,,"MISS LAYUP by SUGGS,SUZZETTE",1,layup,missed,rust,suzzette suggs,,289
165,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,165,--,"REBOUND OFF by WILLIAMS,KALA",,,,,,,"REBOUND OFF by WILLIAMS,KALA",1,offensive rebound,,rust,kala williams,,
166,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,166,04:46,,,,,"FOUL  by HARTLAGE,MAGGIE",,,"FOUL  by HARTLAGE,MAGGIE",1,foul,,Centre,maggie hartlage,,286
167,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,167,04:46,"GOOD FT by WILLIAMS,KALA",26,,34 (+8),,RUST 26-34 (+8),,"GOOD FT by WILLIAMS,KALA",1,free throw,good,rust,kala williams,1,286
168,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,168,04:46,"MISS FT by WILLIAMS,KALA",,,,,,,"MISS FT by WILLIAMS,KALA",1,free throw,missed,rust,kala williams,,286
169,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,169,--,,,,,"REBOUND DEF by GUY,ALEXIS",,,"REBOUND DEF by GUY,ALEXIS",1,defensive rebound,,Centre,alexis guy,,
170,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,170,04:46,,,,,"MISS LAYUP by COLLIVER,OLIVIA",,,"MISS LAYUP by COLLIVER,OLIVIA",1,layup,missed,Centre,olivia colliver,,286
171,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,171,--,"REBOUND DEF by SUGGS,SUZZETTE",,,,,,,"REBOUND DEF by SUGGS,SUZZETTE",1,defensive rebound,,rust,suzzette suggs,,
172,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,172,04:46,"MISS 3PTR by LEWIS,SHERMEKA",,,,,,,"MISS 3PTR by LEWIS,SHERMEKA",1,three pointer,missed,rust,shermeka lewis,,286
173,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,173,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
174,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,174,04:32,"SUB IN by RUDGLEY,KEANDRA",,,,,,,"SUB IN by RUDGLEY,KEANDRA",1,subbing in,,rust,keandra rudgley,,272
175,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,175,04:32,"SUB OUT by LEWIS,SHERMEKA",,,,,,,"SUB OUT by LEWIS,SHERMEKA",1,subbing out,,rust,shermeka lewis,,272
176,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,176,04:32,,,,,"SUB IN by ABBOTT,CAROLINE",,,"SUB IN by ABBOTT,CAROLINE",1,subbing in,,Centre,caroline abbott,,272
177,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,177,04:32,,,,,"SUB OUT by COLLIVER,OLIVIA",,,"SUB OUT by COLLIVER,OLIVIA",1,subbing out,,Centre,olivia colliver,,272
178,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,178,04:25,,26,,36 (+10),"GOOD LAYUP by GUY,ALEXIS(in the paint)",CENTRE_W 26-36 (+10),,"GOOD LAYUP by GUY,ALEXIS(in the paint)",1,layup,good,Centre,alexis guy,2,265
179,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,179,04:21,"FOUL  by RUDGLEY,KEANDRA",,,,,,,"FOUL  by RUDGLEY,KEANDRA",1,foul,,rust,keandra rudgley,,261
180,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,180,04:21,,26,,37 (+11),"GOOD FT by GUY,ALEXIS",CENTRE_W 26-37 (+11),,"GOOD FT by GUY,ALEXIS",1,free throw,good,Centre,alexis guy,1,261
181,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,181,04:03,"GOOD LAYUP by SUGGS,SUZZETTE(in the paint)",28,,37 (+9),,RUST 28-37 (+9),,"GOOD LAYUP by SUGGS,SUZZETTE(in the paint)",1,layup,good,rust,suzzette suggs,2,243
182,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,182,--,"ASSIST  by RUDGLEY,KEANDRA",,,,,,,"ASSIST  by RUDGLEY,KEANDRA",1,assist,,rust,keandra rudgley,,
183,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,183,03:50,,28,,39 (+11),"GOOD JUMPER by GUY,ALEXIS",CENTRE_W 28-39 (+11),,"GOOD JUMPER by GUY,ALEXIS",1,jumper,good,Centre,alexis guy,2,230
184,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,184,03:30,"MISS 3PTR by RUDGLEY,KEANDRA",,,,,,,"MISS 3PTR by RUDGLEY,KEANDRA",1,three pointer,missed,rust,keandra rudgley,,210
185,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,185,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
186,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,186,03:28,"FOUL  by WILLIAMS,KALA",,,,,,,"FOUL  by WILLIAMS,KALA",1,foul,,rust,kala williams,,208
187,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,187,03:28,,28,,40 (+12),"GOOD FT by LEWIS,KENDALL",CENTRE_W 28-40 (+12),,"GOOD FT by LEWIS,KENDALL",1,free throw,good,Centre,kendall lewis,1,208
188,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,188,03:28,,28,,41 (+13),"GOOD FT by LEWIS,KENDALL",CENTRE_W 28-41 (+13),,"GOOD FT by LEWIS,KENDALL",1,free throw,good,Centre,kendall lewis,1,208
189,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,189,03:28,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",1,subbing in,,Centre,caroline andreassen,,208
190,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,190,03:28,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",1,subbing out,,Centre,bonnie rhule,,208
191,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,191,03:05,"TURNOVER  by WILLIAMS,KALA",,,,,,,"TURNOVER  by WILLIAMS,KALA",1,turnover,,rust,kala williams,,185
192,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,192,02:48,,,,,"MISS 3PTR by LEWIS,KENDALL",,,"MISS 3PTR by LEWIS,KENDALL",1,three pointer,missed,Centre,kendall lewis,,168
193,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,193,--,,,,,"REBOUND OFF by KELLAM,PAIGE",,,"REBOUND OFF by KELLAM,PAIGE",1,offensive rebound,,Centre,paige kellam,,
194,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,194,02:35,,,,,"MISS JUMPER by HARTLAGE,MAGGIE",,,"MISS JUMPER by HARTLAGE,MAGGIE",1,jumper,missed,Centre,maggie hartlage,,155
195,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,195,--,"REBOUND DEF by BRADSHAW,DEMETRIUS",,,,,,,"REBOUND DEF by BRADSHAW,DEMETRIUS",1,defensive rebound,,rust,demetrius bradshaw,,
196,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,196,02:24,"MISS JUMPER by WILLIAMS,KALA",,,,,,,"MISS JUMPER by WILLIAMS,KALA",1,jumper,missed,rust,kala williams,,144
197,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,197,--,,,,,"REBOUND DEF by ABBOTT,CAROLINE",,,"REBOUND DEF by ABBOTT,CAROLINE",1,defensive rebound,,Centre,caroline abbott,,
198,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,198,02:03,"SUB IN by BENTON,ROBBIE",,,,,,,"SUB IN by BENTON,ROBBIE",1,subbing in,,rust,robbie benton,,123
199,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,199,02:03,"SUB OUT by WILLIAMS,KALA",,,,,,,"SUB OUT by WILLIAMS,KALA",1,subbing out,,rust,kala williams,,123
200,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,200,02:01,,,,,"TURNOVER  by LEWIS,KENDALL",,,"TURNOVER  by LEWIS,KENDALL",1,turnover,,Centre,kendall lewis,,121
201,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,201,01:47,,,,,"FOUL  by HARTLAGE,MAGGIE",,,"FOUL  by HARTLAGE,MAGGIE",1,foul,,Centre,maggie hartlage,,107
202,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,202,01:47,"MISS FT by SUGGS,SUZZETTE",,,,,,,"MISS FT by SUGGS,SUZZETTE",1,free throw,missed,rust,suzzette suggs,,107
203,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,203,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,1,deadball rebound,,rust,,,
204,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,204,01:47,"GOOD FT by SUGGS,SUZZETTE",29,,41 (+12),,RUST 29-41 (+12),,"GOOD FT by SUGGS,SUZZETTE",1,free throw,good,rust,suzzette suggs,1,107
205,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,205,01:47,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,1,timeout,,Centre,,,107
206,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,206,01:47,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",1,subbing in,,Centre,alexis guy,,107
207,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,207,01:47,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",1,subbing out,,Centre,maggie hartlage,,107
208,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,208,01:41,,29,,43 (+14),"GOOD LAYUP by GUY,ALEXIS(in the paint)",CENTRE_W 29-43 (+14),,"GOOD LAYUP by GUY,ALEXIS(in the paint)",1,layup,good,Centre,alexis guy,2,101
209,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,209,01:32,"MISS 3PTR by RUDGLEY,KEANDRA",,,,,,,"MISS 3PTR by RUDGLEY,KEANDRA",1,three pointer,missed,rust,keandra rudgley,,92
210,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,210,--,,,,,"REBOUND DEF by ABBOTT,CAROLINE",,,"REBOUND DEF by ABBOTT,CAROLINE",1,defensive rebound,,Centre,caroline abbott,,
211,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,211,01:10,,,,,"MISS 3PTR by LEWIS,KENDALL",,,"MISS 3PTR by LEWIS,KENDALL",1,three pointer,missed,Centre,kendall lewis,,70
212,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,212,--,"REBOUND DEF by RUDGLEY,KEANDRA",,,,,,,"REBOUND DEF by RUDGLEY,KEANDRA",1,defensive rebound,,rust,keandra rudgley,,
213,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,213,01:00,"TURNOVER  by WILDER,ANISSA",,,,,,,"TURNOVER  by WILDER,ANISSA",1,turnover,,rust,anissa wilder,,60
214,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,214,00:57,,,,,"STEAL  by GUY,ALEXIS",,,"STEAL  by GUY,ALEXIS",1,steal,,Centre,,,57
215,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,215,00:54,,29,,45 (+16),"GOOD LAYUP by KELLAM,PAIGE(in the paint)",CENTRE_W 29-45 (+16),,"GOOD LAYUP by KELLAM,PAIGE(in the paint)",1,layup,good,Centre,paige kellam,2,54
216,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,216,--,,,,,"ASSIST  by GUY,ALEXIS",,,"ASSIST  by GUY,ALEXIS",1,assist,,Centre,alexis guy,,
217,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,217,00:41,"MISS JUMPER by BRADSHAW,DEMETRIUS",,,,,,,"MISS JUMPER by BRADSHAW,DEMETRIUS",1,jumper,missed,rust,demetrius bradshaw,,41
218,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,218,--,,,,,"REBOUND DEF by GUY,ALEXIS",,,"REBOUND DEF by GUY,ALEXIS",1,defensive rebound,,Centre,alexis guy,,
219,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,219,00:32,,,,,"TURNOVER  by KELLAM,PAIGE",,,"TURNOVER  by KELLAM,PAIGE",1,turnover,,Centre,paige kellam,,32
220,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,220,00:30,"STEAL  by RUDGLEY,KEANDRA",,,,,,,"STEAL  by RUDGLEY,KEANDRA",1,steal,,rust,,,30
221,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,221,00:28,"GOOD LAYUP by WILDER,ANISSA(in the paint)",31,,45 (+14),,RUST 31-45 (+14),,"GOOD LAYUP by WILDER,ANISSA(in the paint)",1,layup,good,rust,anissa wilder,2,28
222,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,222,--,"ASSIST  by RUDGLEY,KEANDRA",,,,,,,"ASSIST  by RUDGLEY,KEANDRA",1,assist,,rust,keandra rudgley,,
223,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,223,00:04,,,,,"TURNOVER  by GUY,ALEXIS",,,"TURNOVER  by GUY,ALEXIS",1,turnover,,Centre,alexis guy,,4
224,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,224,00:02,"STEAL  by SUGGS,SUZZETTE",,,,,,,"STEAL  by SUGGS,SUZZETTE",1,steal,,rust,,,2
225,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,225,00:01,,,,,"FOUL  by ANDREASSEN,CAROLINE",,,"FOUL  by ANDREASSEN,CAROLINE",1,foul,,Centre,caroline andreassen,,1
226,2,rust,RUST,Centre College,74-71,74,71,"45, 29, 74","34, 37, 71",45,29,74,34,37,71,1-1,1-3,11/21/14,Win,201,No Location Recorded,7:00 PM,H,226,00:01,"GOOD LAYUP by RUDGLEY,KEANDRA(in the paint)",33,,45 (+12),,RUST 33-45 (+12),,"GOOD LAYUP by RUDGLEY,KEANDRA(in the paint)",1,layup,good,rust,keandra rudgley,2,1
