,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTREW,Away Team Score,Play Team Indicator,Home Team Score,BCW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
219,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,219,18:33,,,,,"MISS FT by PIERCE,ZARRIAH",,,"MISS FT by PIERCE,ZARRIAH",2,free throw,missed,berry college,zarriah pierce,,1113
220,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,220,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
221,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,221,18:33,,33 (+9),,24,"GOOD FT by PIERCE,ZARRIAH",BCW 33-24 (+9),,"GOOD FT by PIERCE,ZARRIAH",2,free throw,good,berry college,zarriah pierce,1,1113
222,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,222,18:16,"MISS LAYUP by KELLAM,PAIGE",,,,,,,"MISS LAYUP by KELLAM,PAIGE",2,layup,missed,Centre,paige kellam,,1096
223,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,223,--,,,,,"REBOUND DEF by SEGARRA,CHANLIR",,,"REBOUND DEF by SEGARRA,CHANLIR",2,defensive rebound,,berry college,chanlir segarra,,
224,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,224,18:09,"FOUL  by GUY,ALEXIS",,,,,,,"FOUL  by GUY,ALEXIS",2,foul,,Centre,alexis guy,,1089
225,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,225,18:09,,33 (+8),,25,"GOOD FT by PIERCE,ZARRIAH",BCW 33-25 (+8),,"GOOD FT by PIERCE,ZARRIAH",2,free throw,good,berry college,zarriah pierce,1,1089
226,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,226,18:07,,33 (+7),,26,"GOOD FT by PIERCE,ZARRIAH",BCW 33-26 (+7),,"GOOD FT by PIERCE,ZARRIAH",2,free throw,good,berry college,zarriah pierce,1,1087
227,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,227,18:07,"SUB IN by LEWIS,KENDALL",,,,,,,"SUB IN by LEWIS,KENDALL",2,subbing in,,Centre,kendall lewis,,1087
228,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,228,18:07,"SUB OUT by GUY,ALEXIS",,,,,,,"SUB OUT by GUY,ALEXIS",2,subbing out,,Centre,alexis guy,,1087
229,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,229,18:07,,,,,"SUB IN by LYNCH,ROSIE",,,"SUB IN by LYNCH,ROSIE",2,subbing in,,berry college,rosie lynch,,1087
230,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,230,18:07,,,,,"SUB OUT by SMITH,IMANI",,,"SUB OUT by SMITH,IMANI",2,subbing out,,berry college,imani smith,,1087
231,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,231,17:54,"GOOD LAYUP by KELLAM,PAIGE(in the paint)",35 (+9),,26,,CENTREW 35-26 (+9),,"GOOD LAYUP by KELLAM,PAIGE(in the paint)",2,layup,good,Centre,paige kellam,2,1074
232,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,232,--,"ASSIST  by COLLIVER,OLIVIA",,,,,,,"ASSIST  by COLLIVER,OLIVIA",2,assist,,Centre,olivia colliver,,
233,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,233,17:38,"FOUL  by HARTLAGE,MAGGIE",,,,,,,"FOUL  by HARTLAGE,MAGGIE",2,foul,,Centre,maggie hartlage,,1058
234,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,234,17:38,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",2,subbing in,,Centre,olivia schad,,1058
235,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,235,17:38,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",2,subbing out,,Centre,paige kellam,,1058
236,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,236,17:38,,,,,"SUB IN by SMITH,IMANI",,,"SUB IN by SMITH,IMANI",2,subbing in,,berry college,imani smith,,1058
237,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,237,17:38,,,,,"SUB OUT by MCLEAN,MEL",,,"SUB OUT by MCLEAN,MEL",2,subbing out,,berry college,mel mclean,,1058
238,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,238,17:32,,35 (+7),,28,"GOOD LAYUP by COOK,EMMA(in the paint)",BCW 35-28 (+7),,"GOOD LAYUP by COOK,EMMA(in the paint)",2,layup,good,berry college,emma cook,2,1052
239,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,239,17:21,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,1041
240,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,240,17:21,,,,,"SUB IN by MCLEAN,MEL",,,"SUB IN by MCLEAN,MEL",2,subbing in,,berry college,mel mclean,,1041
241,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,241,17:21,,,,,"SUB OUT by LYNCH,ROSIE",,,"SUB OUT by LYNCH,ROSIE",2,subbing out,,berry college,rosie lynch,,1041
242,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,242,17:13,"TURNOVER  by COLLIVER,OLIVIA",,,,,,,"TURNOVER  by COLLIVER,OLIVIA",2,turnover,,Centre,olivia colliver,,1033
243,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,243,16:55,"FOUL  by COLLIVER,OLIVIA",,,,,,,"FOUL  by COLLIVER,OLIVIA",2,foul,,Centre,olivia colliver,,1015
244,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,244,16:55,,,,,"MISS FT by SMITH,IMANI",,,"MISS FT by SMITH,IMANI",2,free throw,missed,berry college,imani smith,,1015
245,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,245,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
246,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,246,16:55,,35 (+6),,29,"GOOD FT by SMITH,IMANI",BCW 35-29 (+6),,"GOOD FT by SMITH,IMANI",2,free throw,good,berry college,imani smith,1,1015
247,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,247,16:55,"SUB IN by JUDY,MICHELE",,,,,,,"SUB IN by JUDY,MICHELE",2,subbing in,,Centre,michele judy,,1015
248,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,248,16:55,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",2,subbing in,,Centre,caroline andreassen,,1015
249,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,249,16:55,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",2,subbing in,,Centre,paige kellam,,1015
250,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,250,16:55,"SUB OUT by RHULE,BONNIE",,,,,,,"SUB OUT by RHULE,BONNIE",2,subbing out,,Centre,bonnie rhule,,1015
251,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,251,16:55,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",2,subbing out,,Centre,olivia schad,,1015
252,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,252,16:55,"SUB OUT by COLLIVER,OLIVIA",,,,,,,"SUB OUT by COLLIVER,OLIVIA",2,subbing out,,Centre,olivia colliver,,1015
253,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,253,16:37,"TURNOVER  by ANDREASSEN,CAROLINE",,,,,,,"TURNOVER  by ANDREASSEN,CAROLINE",2,turnover,,Centre,caroline andreassen,,997
254,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,254,16:36,,,,,"STEAL  by SMITH,IMANI",,,"STEAL  by SMITH,IMANI",2,steal,,berry college,,,996
255,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,255,16:34,,35 (+4),,31,"GOOD LAYUP by SMITH,IMANI(fastbreak)(in the paint)",BCW 35-31 (+4),,"GOOD LAYUP by SMITH,IMANI(fastbreak)(in the paint)",2,layup,good,berry college,imani(fastbreak) smith,2,994
256,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,256,16:34,"FOUL  by LEWIS,KENDALL",,,,,,,"FOUL  by LEWIS,KENDALL",2,foul,,Centre,kendall lewis,,994
257,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,257,16:34,,35 (+3),,32,"GOOD FT by SMITH,IMANI",BCW 35-32 (+3),,"GOOD FT by SMITH,IMANI",2,free throw,good,berry college,imani smith,1,994
258,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,258,16:20,"GOOD LAYUP by KELLAM,PAIGE(in the paint)",37 (+5),,32,,CENTREW 37-32 (+5),,"GOOD LAYUP by KELLAM,PAIGE(in the paint)",2,layup,good,Centre,paige kellam,2,980
259,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,259,--,"ASSIST  by JUDY,MICHELE",,,,,,,"ASSIST  by JUDY,MICHELE",2,assist,,Centre,michele judy,,
260,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,260,16:11,,37 (+3),,34,"GOOD LAYUP by SEGARRA,CHANLIR(in the paint)",BCW 37-34 (+3),,"GOOD LAYUP by SEGARRA,CHANLIR(in the paint)",2,layup,good,berry college,chanlir segarra,2,971
261,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,261,15:55,"TURNOVER  by KELLAM,PAIGE",,,,,,,"TURNOVER  by KELLAM,PAIGE",2,turnover,,Centre,paige kellam,,955
262,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,262,15:54,,,,,"STEAL  by MCLEAN,MEL",,,"STEAL  by MCLEAN,MEL",2,steal,,berry college,,,954
263,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,263,15:51,,,,,"FOUL  by PIERCE,ZARRIAH",,,"FOUL  by PIERCE,ZARRIAH",2,foul,,berry college,zarriah pierce,,951
264,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,264,15:51,"SUB IN by COLLIVER,OLIVIA",,,,,,,"SUB IN by COLLIVER,OLIVIA",2,subbing in,,Centre,olivia colliver,,951
265,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,265,15:51,"SUB OUT by LEWIS,KENDALL",,,,,,,"SUB OUT by LEWIS,KENDALL",2,subbing out,,Centre,kendall lewis,,951
266,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,266,15:27,"GOOD 3PTR by ANDREASSEN,CAROLINE",40 (+6),,34,,CENTREW 40-34 (+6),,"GOOD 3PTR by ANDREASSEN,CAROLINE",2,three pointer,good,Centre,caroline andreassen,3,927
267,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,267,--,"ASSIST  by KELLAM,PAIGE",,,,,,,"ASSIST  by KELLAM,PAIGE",2,assist,,Centre,paige kellam,,
268,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,268,15:10,,,,,"MISS 3PTR by SMITH,IMANI",,,"MISS 3PTR by SMITH,IMANI",2,three pointer,missed,berry college,imani smith,,910
269,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,269,--,,,,,"REBOUND OFF by SMITH,IMANI",,,"REBOUND OFF by SMITH,IMANI",2,offensive rebound,,berry college,imani smith,,
270,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,270,15:06,,,,,"MISS LAYUP by SMITH,IMANI",,,"MISS LAYUP by SMITH,IMANI",2,layup,missed,berry college,imani smith,,906
271,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,271,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
272,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,272,15:05,,,,,"FOUL  by COOK,EMMA",,,"FOUL  by COOK,EMMA",2,foul,,berry college,emma cook,,905
273,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,273,14:50,"GOOD LAYUP by ANDREASSEN,CAROLINE(in the paint)",42 (+8),,34,,CENTREW 42-34 (+8),,"GOOD LAYUP by ANDREASSEN,CAROLINE(in the paint)",2,layup,good,Centre,caroline andreassen,2,890
274,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,274,14:40,,,,,"MISS LAYUP by SEGARRA,CHANLIR",,,"MISS LAYUP by SEGARRA,CHANLIR",2,layup,missed,berry college,chanlir segarra,,880
275,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,275,--,"REBOUND DEF by JUDY,MICHELE",,,,,,,"REBOUND DEF by JUDY,MICHELE",2,defensive rebound,,Centre,michele judy,,
276,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,276,14:26,,,,,"SUB IN by MCLURE,VALERIE",,,"SUB IN by MCLURE,VALERIE",2,subbing in,,berry college,valerie mclure,,866
277,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,277,14:26,,,,,"SUB OUT by MCLEAN,MEL",,,"SUB OUT by MCLEAN,MEL",2,subbing out,,berry college,mel mclean,,866
278,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,278,14:24,"SUB IN by GUY,ALEXIS",,,,,,,"SUB IN by GUY,ALEXIS",2,subbing in,,Centre,alexis guy,,864
279,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,279,14:24,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",2,subbing out,,Centre,paige kellam,,864
280,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,280,14:17,"TURNOVER  by GUY,ALEXIS",,,,,,,"TURNOVER  by GUY,ALEXIS",2,turnover,,Centre,alexis guy,,857
281,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,281,14:11,,,,,"MISS 3PTR by PIERCE,ZARRIAH",,,"MISS 3PTR by PIERCE,ZARRIAH",2,three pointer,missed,berry college,zarriah pierce,,851
282,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,282,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
283,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,283,13:54,,,,,"MISS JUMPER by SEGARRA,CHANLIR",,,"MISS JUMPER by SEGARRA,CHANLIR",2,jumper,missed,berry college,chanlir segarra,,834
284,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,284,--,"REBOUND DEF by COLLIVER,OLIVIA",,,,,,,"REBOUND DEF by COLLIVER,OLIVIA",2,defensive rebound,,Centre,olivia colliver,,
285,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,285,13:45,,,,,"FOUL  by PIERCE,ZARRIAH",,,"FOUL  by PIERCE,ZARRIAH",2,foul,,berry college,zarriah pierce,,825
286,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,286,13:45,"GOOD FT by GUY,ALEXIS",43 (+9),,34,,CENTREW 43-34 (+9),,"GOOD FT by GUY,ALEXIS",2,free throw,good,Centre,alexis guy,1,825
287,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,287,13:45,"GOOD FT by GUY,ALEXIS",44 (+10),,34,,CENTREW 44-34 (+10),,"GOOD FT by GUY,ALEXIS",2,free throw,good,Centre,alexis guy,1,825
288,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,288,13:45,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",2,subbing in,,Centre,paige kellam,,825
289,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,289,13:45,"SUB IN by LEWIS,KENDALL",,,,,,,"SUB IN by LEWIS,KENDALL",2,subbing in,,Centre,kendall lewis,,825
290,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,290,13:45,"SUB OUT by GUY,ALEXIS",,,,,,,"SUB OUT by GUY,ALEXIS",2,subbing out,,Centre,alexis guy,,825
291,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,291,13:45,"SUB OUT by COLLIVER,OLIVIA",,,,,,,"SUB OUT by COLLIVER,OLIVIA",2,subbing out,,Centre,olivia colliver,,825
292,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,292,13:32,,,,,"TURNOVER  by COOK,EMMA",,,"TURNOVER  by COOK,EMMA",2,turnover,,berry college,emma cook,,812
293,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,293,13:14,"MISS LAYUP by JUDY,MICHELE",,,,,,,"MISS LAYUP by JUDY,MICHELE",2,layup,missed,Centre,michele judy,,794
294,22,berry,Centre College,Berry College,72-65,72,65,"29, 43, 72","21, 44, 65",29,43,72,21,44,65,"9-14, 5-8","16-8, 8-5",02/20/15,Win,400,No Location Recorded,6 p.m.,A,294,--,,,,,"REBOUND DEF by COOK,EMMA",,,"REBOUND DEF by COOK,EMMA",2,defensive rebound,,berry college,emma cook,,
