,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,RUST,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
77,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,77,11:54,"SUB OUT by WILDER,ANISSA",,,,,,,"SUB OUT by WILDER,ANISSA",1,subbing out,,rust,anissa wilder,,714
78,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,78,11:54,,,,,"SUB IN by HARTLAGE,MAGGIE",,,"SUB IN by HARTLAGE,MAGGIE",1,subbing in,,Centre,maggie hartlage,,714
79,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,79,11:54,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",1,subbing in,,Centre,paige kellam,,714
80,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,80,11:54,,,,,"SUB OUT by ABBOTT,CAROLINE",,,"SUB OUT by ABBOTT,CAROLINE",1,subbing out,,Centre,caroline abbott,,714
81,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,81,11:54,,,,,"SUB OUT by LEWIS,KENDALL",,,"SUB OUT by LEWIS,KENDALL",1,subbing out,,Centre,kendall lewis,,714
82,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,82,11:47,,,,,"MISS 3PTR by RHULE,BONNIE",,,"MISS 3PTR by RHULE,BONNIE",1,three pointer,missed,Centre,bonnie rhule,,707
83,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,83,--,"REBOUND DEF by WILLIAMS,KALA",,,,,,,"REBOUND DEF by WILLIAMS,KALA",1,defensive rebound,,rust,kala williams,,
84,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,84,11:31,,,,,"FOUL  by GUY,ALEXIS",,,"FOUL  by GUY,ALEXIS",1,foul,,Centre,alexis guy,,691
85,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,85,11:31,"MISS FT by SUGGS,SUZZETTE",,,,,,,"MISS FT by SUGGS,SUZZETTE",1,free throw,missed,rust,suzzette suggs,,691
86,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,86,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,1,deadball rebound,,rust,,,
87,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,87,11:31,"GOOD FT by SUGGS,SUZZETTE",14 (+4),,10,,RUST 14-10 (-4),,"GOOD FT by SUGGS,SUZZETTE",1,free throw,good,rust,suzzette suggs,1,691
88,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,88,11:31,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,1,timeout,,Centre,,,691
89,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,89,11:16,,14 (+2),,12,"GOOD JUMPER by HARTLAGE,MAGGIE(in the paint)",CENTRE_W 14-12 (-2),,"GOOD JUMPER by HARTLAGE,MAGGIE(in the paint)",1,jumper,good,Centre,maggie hartlage,2,676
90,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,90,--,,,,,"ASSIST  by GUY,ALEXIS",,,"ASSIST  by GUY,ALEXIS",1,assist,,Centre,alexis guy,,
91,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,91,10:53,"GOOD LAYUP by WILLIAMS,KALA(in the paint)",16 (+4),,12,,RUST 16-12 (-4),,"GOOD LAYUP by WILLIAMS,KALA(in the paint)",1,layup,good,rust,kala williams,2,653
92,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,92,--,"ASSIST  by BRADSHAW,DEMETRIUS",,,,,,,"ASSIST  by BRADSHAW,DEMETRIUS",1,assist,,rust,demetrius bradshaw,,
93,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,93,10:48,,,,,"MISS JUMPER by HARTLAGE,MAGGIE",,,"MISS JUMPER by HARTLAGE,MAGGIE",1,jumper,missed,Centre,maggie hartlage,,648
94,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,94,--,"REBOUND DEF by WILLIAMS,KALA",,,,,,,"REBOUND DEF by WILLIAMS,KALA",1,defensive rebound,,rust,kala williams,,
95,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,95,10:28,"TURNOVER  by BRADSHAW,DEMETRIUS",,,,,,,"TURNOVER  by BRADSHAW,DEMETRIUS",1,turnover,,rust,demetrius bradshaw,,628
96,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,96,10:28,"SUB IN by GADISON,LATONYA",,,,,,,"SUB IN by GADISON,LATONYA",1,subbing in,,rust,latonya gadison,,628
97,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,97,10:28,"SUB OUT by BRADSHAW,DEMETRIUS",,,,,,,"SUB OUT by BRADSHAW,DEMETRIUS",1,subbing out,,rust,demetrius bradshaw,,628
98,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,98,10:13,,,,,"MISS LAYUP by GUY,ALEXIS",,,"MISS LAYUP by GUY,ALEXIS",1,layup,missed,Centre,alexis guy,,613
99,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,99,--,"REBOUND DEF by SUGGS,SUZZETTE",,,,,,,"REBOUND DEF by SUGGS,SUZZETTE",1,defensive rebound,,rust,suzzette suggs,,
100,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,100,09:58,"TURNOVER  by GADISON,LATONYA",,,,,,,"TURNOVER  by GADISON,LATONYA",1,turnover,,rust,latonya gadison,,598
101,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,101,09:47,,,,,"MISS JUMPER by COLLIVER,OLIVIA",,,"MISS JUMPER by COLLIVER,OLIVIA",1,jumper,missed,Centre,olivia colliver,,587
102,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,102,--,"REBOUND DEF by SUGGS,SUZZETTE",,,,,,,"REBOUND DEF by SUGGS,SUZZETTE",1,defensive rebound,,rust,suzzette suggs,,
103,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,103,09:22,"GOOD LAYUP by MCNEAL,WHITNEY(in the paint)",18 (+6),,12,,RUST 18-12 (-6),,"GOOD LAYUP by MCNEAL,WHITNEY(in the paint)",1,layup,good,rust,whitney mcneal,2,562
104,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,104,08:53,"FOUL  by MCNEAL,WHITNEY",,,,,,,"FOUL  by MCNEAL,WHITNEY",1,foul,,rust,whitney mcneal,,533
105,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,105,08:53,"SUB IN by HOOKS,NARISSA",,,,,,,"SUB IN by HOOKS,NARISSA",1,subbing in,,rust,narissa hooks,,533
106,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,106,08:53,"SUB OUT by SUGGS,SUZZETTE",,,,,,,"SUB OUT by SUGGS,SUZZETTE",1,subbing out,,rust,suzzette suggs,,533
107,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,107,08:53,,,,,"SUB IN by LEWIS,KENDALL",,,"SUB IN by LEWIS,KENDALL",1,subbing in,,Centre,kendall lewis,,533
108,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,108,08:53,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",1,subbing out,,Centre,bonnie rhule,,533
109,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,109,08:43,,,,,"MISS 3PTR by COLLIVER,OLIVIA",,,"MISS 3PTR by COLLIVER,OLIVIA",1,three pointer,missed,Centre,olivia colliver,,523
110,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,110,--,"REBOUND DEF by RUDGLEY,KEANDRA",,,,,,,"REBOUND DEF by RUDGLEY,KEANDRA",1,defensive rebound,,rust,keandra rudgley,,
111,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,111,08:21,,,,,"FOUL  by GUY,ALEXIS",,,"FOUL  by GUY,ALEXIS",1,foul,,Centre,alexis guy,,501
112,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,112,08:21,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,1,timeout,,Centre,,,501
113,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,113,08:21,"GOOD FT by GADISON,LATONYA",19 (+7),,12,,RUST 19-12 (-7),,"GOOD FT by GADISON,LATONYA",1,free throw,good,rust,latonya gadison,1,501
114,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,114,08:21,"MISS FT by GADISON,LATONYA",,,,,,,"MISS FT by GADISON,LATONYA",1,free throw,missed,rust,latonya gadison,,501
115,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,115,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,1,deadball rebound,,rust,,,
116,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,116,08:21,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",1,subbing in,,Centre,caroline andreassen,,501
117,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,117,08:21,,,,,"SUB OUT by GUY,ALEXIS",,,"SUB OUT by GUY,ALEXIS",1,subbing out,,Centre,alexis guy,,501
118,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,118,08:20,"TURNOVER  by WILLIAMS,KALA",,,,,,,"TURNOVER  by WILLIAMS,KALA",1,turnover,,rust,kala williams,,500
119,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,119,08:12,,,,,"MISS LAYUP by ANDREASSEN,CAROLINE",,,"MISS LAYUP by ANDREASSEN,CAROLINE",1,layup,missed,Centre,caroline andreassen,,492
120,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,120,--,"REBOUND DEF by GADISON,LATONYA",,,,,,,"REBOUND DEF by GADISON,LATONYA",1,defensive rebound,,rust,latonya gadison,,
121,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,121,07:58,"GOOD 3PTR by WILLIAMS,KALA",22 (+10),,12,,RUST 22-12 (-10),,"GOOD 3PTR by WILLIAMS,KALA",1,three pointer,good,rust,kala williams,3,478
122,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,122,--,"ASSIST  by GADISON,LATONYA",,,,,,,"ASSIST  by GADISON,LATONYA",1,assist,,rust,latonya gadison,,
123,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,123,07:28,,22 (+7),,15,"GOOD 3PTR by HARTLAGE,MAGGIE",CENTRE_W 22-15 (-7),,"GOOD 3PTR by HARTLAGE,MAGGIE",1,three pointer,good,Centre,maggie hartlage,3,448
124,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,124,--,,,,,"ASSIST  by KELLAM,PAIGE",,,"ASSIST  by KELLAM,PAIGE",1,assist,,Centre,paige kellam,,
125,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,125,07:09,"MISS JUMPER by HOOKS,NARISSA",,,,,,,"MISS JUMPER by HOOKS,NARISSA",1,jumper,missed,rust,narissa hooks,,429
126,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,126,--,,,,,"REBOUND DEF by LEWIS,KENDALL",,,"REBOUND DEF by LEWIS,KENDALL",1,defensive rebound,,Centre,kendall lewis,,
127,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,127,07:03,,,,,"TURNOVER  by LEWIS,KENDALL",,,"TURNOVER  by LEWIS,KENDALL",1,turnover,,Centre,kendall lewis,,423
128,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,128,07:03,,,,,"SUB IN by RHULE,BONNIE",,,"SUB IN by RHULE,BONNIE",1,subbing in,,Centre,bonnie rhule,,423
129,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,129,07:03,,,,,"SUB OUT by LEWIS,KENDALL",,,"SUB OUT by LEWIS,KENDALL",1,subbing out,,Centre,kendall lewis,,423
130,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,130,06:43,"GOOD JUMPER by GADISON,LATONYA(in the paint)",24 (+9),,15,,RUST 24-15 (-9),,"GOOD JUMPER by GADISON,LATONYA(in the paint)",1,jumper,good,rust,latonya gadison,2,403
131,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,131,--,"ASSIST  by RUDGLEY,KEANDRA",,,,,,,"ASSIST  by RUDGLEY,KEANDRA",1,assist,,rust,keandra rudgley,,
132,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,132,06:13,"FOUL  by MCNEAL,WHITNEY",,,,,,,"FOUL  by MCNEAL,WHITNEY",1,foul,,rust,whitney mcneal,,373
133,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,133,06:13,,24 (+8),,16,"GOOD FT by KELLAM,PAIGE",CENTRE_W 24-16 (-8),,"GOOD FT by KELLAM,PAIGE",1,free throw,good,Centre,paige kellam,1,373
134,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,134,06:13,,24 (+7),,17,"GOOD FT by KELLAM,PAIGE",CENTRE_W 24-17 (-7),,"GOOD FT by KELLAM,PAIGE",1,free throw,good,Centre,paige kellam,1,373
135,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,135,06:13,"SUB IN by LEWIS,SHERMEKA",,,,,,,"SUB IN by LEWIS,SHERMEKA",1,subbing in,,rust,shermeka lewis,,373
136,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,136,06:13,"SUB IN by WILDER,ANISSA",,,,,,,"SUB IN by WILDER,ANISSA",1,subbing in,,rust,anissa wilder,,373
137,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,137,06:13,"SUB OUT by RUDGLEY,KEANDRA",,,,,,,"SUB OUT by RUDGLEY,KEANDRA",1,subbing out,,rust,keandra rudgley,,373
138,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,138,06:13,"SUB OUT by MCNEAL,WHITNEY",,,,,,,"SUB OUT by MCNEAL,WHITNEY",1,subbing out,,rust,whitney mcneal,,373
139,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,139,06:13,,,,,"SUB IN by MCKNIGHT,KAITLYN",,,"SUB IN by MCKNIGHT,KAITLYN",1,subbing in,,Centre,kaitlyn mcknight,,373
140,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,140,06:13,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",1,subbing out,,Centre,maggie hartlage,,373
141,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,141,05:59,"MISS JUMPER by HOOKS,NARISSA",,,,,,,"MISS JUMPER by HOOKS,NARISSA",1,jumper,missed,rust,narissa hooks,,359
142,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,142,--,"REBOUND OFF by WILLIAMS,KALA",,,,,,,"REBOUND OFF by WILLIAMS,KALA",1,offensive rebound,,rust,kala williams,,
143,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,143,05:55,"GOOD LAYUP by WILLIAMS,KALA(in the paint)",26 (+9),,17,,RUST 26-17 (-9),,"GOOD LAYUP by WILLIAMS,KALA(in the paint)",1,layup,good,rust,kala williams,2,355
144,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,144,05:35,"FOUL  by HOOKS,NARISSA",,,,,,,"FOUL  by HOOKS,NARISSA",1,foul,,rust,narissa hooks,,335
145,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,145,05:35,,26 (+8),,18,"GOOD FT by COLLIVER,OLIVIA",CENTRE_W 26-18 (-8),,"GOOD FT by COLLIVER,OLIVIA",1,free throw,good,Centre,olivia colliver,1,335
146,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,146,05:35,,26 (+7),,19,"GOOD FT by COLLIVER,OLIVIA",CENTRE_W 26-19 (-7),,"GOOD FT by COLLIVER,OLIVIA",1,free throw,good,Centre,olivia colliver,1,335
147,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,147,05:35,,,,,"SUB IN by SCHAD,OLIVIA",,,"SUB IN by SCHAD,OLIVIA",1,subbing in,,Centre,olivia schad,,335
148,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,148,05:35,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",1,subbing out,,Centre,paige kellam,,335
149,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,149,05:18,"MISS JUMPER by WILLIAMS,KALA",,,,,,,"MISS JUMPER by WILLIAMS,KALA",1,jumper,missed,rust,kala williams,,318
150,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,150,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
151,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,151,05:15,,,,,"SUB IN by LEWIS,KENDALL",,,"SUB IN by LEWIS,KENDALL",1,subbing in,,Centre,kendall lewis,,315
152,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,152,05:15,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",1,subbing out,,Centre,caroline andreassen,,315
153,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,153,04:50,,,,,"MISS 3PTR by RHULE,BONNIE",,,"MISS 3PTR by RHULE,BONNIE",1,three pointer,missed,Centre,bonnie rhule,,290
154,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,154,--,"REBOUND DEF by GADISON,LATONYA",,,,,,,"REBOUND DEF by GADISON,LATONYA",1,defensive rebound,,rust,latonya gadison,,
155,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,155,04:37,"MISS JUMPER by HOOKS,NARISSA",,,,,,,"MISS JUMPER by HOOKS,NARISSA",1,jumper,missed,rust,narissa hooks,,277
156,7,rust,RUST,CENTRE_W,62-60,62,60,"26, 36, 62","36, 24, 60",26,36,62,36,24,60,3-4,3-11,12/19/14,Win,192,No Location Recorded,5 p.m.,H,156,--,"REBOUND OFF by HOOKS,NARISSA",,,,,,,"REBOUND OFF by HOOKS,NARISSA",1,offensive rebound,,rust,narissa hooks,,
