,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,BSCW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
67,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,67,14:20,"SUB IN by ELSTON,DIAMOND",,,,,,,"SUB IN by ELSTON,DIAMOND",1,subbing in,,birmingham-southern,diamond elston,,860
68,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,68,14:20,"SUB OUT by FORD,KAYLA",,,,,,,"SUB OUT by FORD,KAYLA",1,subbing out,,birmingham-southern,kayla ford,,860
69,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,69,14:20,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",1,subbing in,,Centre,alexis guy,,860
70,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,70,14:20,,,,,"SUB IN by COLLIVER,OLIVIA",,,"SUB IN by COLLIVER,OLIVIA",1,subbing in,,Centre,olivia colliver,,860
71,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,71,14:20,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",1,subbing out,,Centre,maggie hartlage,,860
72,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,72,14:20,,,,,"SUB OUT by LEWIS,KENDALL",,,"SUB OUT by LEWIS,KENDALL",1,subbing out,,Centre,kendall lewis,,860
73,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,73,14:15,"FOUL  by CURRY,ASHLEY",,,,,,,"FOUL  by CURRY,ASHLEY",1,foul,,birmingham-southern,ashley curry,,855
74,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,74,14:13,"SUB IN by KNOWLES,HALLE",,,,,,,"SUB IN by KNOWLES,HALLE",1,subbing in,,birmingham-southern,halle knowles,,853
75,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,75,14:13,"SUB OUT by CURRY,ASHLEY",,,,,,,"SUB OUT by CURRY,ASHLEY",1,subbing out,,birmingham-southern,ashley curry,,853
76,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,76,14:08,,,,,"TURNOVER  by ANDREASSEN,CAROLINE",,,"TURNOVER  by ANDREASSEN,CAROLINE",1,turnover,,Centre,caroline andreassen,,848
77,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,77,13:57,"TURNOVER  by KNOWLES,HALLE",,,,,,,"TURNOVER  by KNOWLES,HALLE",1,turnover,,birmingham-southern,halle knowles,,837
78,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,78,13:35,,,,,"TURNOVER  by GUY,ALEXIS",,,"TURNOVER  by GUY,ALEXIS",1,turnover,,Centre,alexis guy,,815
79,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,79,13:33,"TURNOVER  by DUPREE,BRIA",,,,,,,"TURNOVER  by DUPREE,BRIA",1,turnover,,birmingham-southern,bria dupree,,813
80,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,80,13:33,,,,,"SUB IN by RHULE,BONNIE",,,"SUB IN by RHULE,BONNIE",1,subbing in,,Centre,bonnie rhule,,813
81,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,81,13:33,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",1,subbing in,,Centre,paige kellam,,813
82,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,82,13:33,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",1,subbing out,,Centre,caroline andreassen,,813
83,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,83,13:33,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",1,subbing out,,Centre,olivia schad,,813
84,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,84,13:13,,8,,13 (+5),"GOOD 3PTR by COLLIVER,OLIVIA",CENTRE_W 8-13 (+5),,"GOOD 3PTR by COLLIVER,OLIVIA",1,three pointer,good,Centre,olivia colliver,3,793
85,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,85,--,,,,,"ASSIST  by GUY,ALEXIS",,,"ASSIST  by GUY,ALEXIS",1,assist,,Centre,alexis guy,,
86,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,86,12:58,"MISS 3PTR by DUPREE,BRIA",,,,,,,"MISS 3PTR by DUPREE,BRIA",1,three pointer,missed,birmingham-southern,bria dupree,,778
87,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,87,--,,,,,"REBOUND DEF by GUY,ALEXIS",,,"REBOUND DEF by GUY,ALEXIS",1,defensive rebound,,Centre,alexis guy,,
88,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,88,12:43,,8,,15 (+7),"GOOD LAYUP by JUDY,MICHELE(in the paint)",CENTRE_W 8-15 (+7),,"GOOD LAYUP by JUDY,MICHELE(in the paint)",1,layup,good,Centre,michele judy,2,763
89,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,89,--,,,,,"ASSIST  by COLLIVER,OLIVIA",,,"ASSIST  by COLLIVER,OLIVIA",1,assist,,Centre,olivia colliver,,
90,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,90,12:22,"MISS LAYUP by DUPREE,BRIA",,,,,,,"MISS LAYUP by DUPREE,BRIA",1,layup,missed,birmingham-southern,bria dupree,,742
91,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,91,--,,,,,"REBOUND DEF by COLLIVER,OLIVIA",,,"REBOUND DEF by COLLIVER,OLIVIA",1,defensive rebound,,Centre,olivia colliver,,
92,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,92,12:06,,,,,"MISS JUMPER by JUDY,MICHELE",,,"MISS JUMPER by JUDY,MICHELE",1,jumper,missed,Centre,michele judy,,726
93,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,93,--,"REBOUND DEF by BATTS,JASMYNN",,,,,,,"REBOUND DEF by BATTS,JASMYNN",1,defensive rebound,,birmingham-southern,jasmynn batts,,
94,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,94,11:51,"MISS LAYUP by DUPREE,BRIA",,,,,,,"MISS LAYUP by DUPREE,BRIA",1,layup,missed,birmingham-southern,bria dupree,,711
95,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,95,--,"REBOUND OFF by DUPREE,BRIA",,,,,,,"REBOUND OFF by DUPREE,BRIA",1,offensive rebound,,birmingham-southern,bria dupree,,
96,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,96,11:46,"GOOD LAYUP by DUPREE,BRIA(in the paint)",10,,15 (+5),,BSCW 10-15 (+5),,"GOOD LAYUP by DUPREE,BRIA(in the paint)",1,layup,good,birmingham-southern,bria dupree,2,706
97,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,97,11:18,,,,,"TURNOVER  by KELLAM,PAIGE",,,"TURNOVER  by KELLAM,PAIGE",1,turnover,,Centre,paige kellam,,678
98,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,98,11:16,"STEAL  by KNOWLES,HALLE",,,,,,,"STEAL  by KNOWLES,HALLE",1,steal,,birmingham-southern,,,676
99,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,99,11:12,"MISS LAYUP by DUPREE,BRIA",,,,,,,"MISS LAYUP by DUPREE,BRIA",1,layup,missed,birmingham-southern,bria dupree,,672
100,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,100,--,,,,,"REBOUND DEF by RHULE,BONNIE",,,"REBOUND DEF by RHULE,BONNIE",1,defensive rebound,,Centre,bonnie rhule,,
101,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,101,11:08,"SUB IN by MCLENDON,SYDNEY",,,,,,,"SUB IN by MCLENDON,SYDNEY",1,subbing in,,birmingham-southern,sydney mclendon,,668
102,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,102,11:08,"SUB IN by FORD,KAYLA",,,,,,,"SUB IN by FORD,KAYLA",1,subbing in,,birmingham-southern,kayla ford,,668
103,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,103,11:08,"SUB IN by NIEDERMAIR,ELIZABETH",,,,,,,"SUB IN by NIEDERMAIR,ELIZABETH",1,subbing in,,birmingham-southern,elizabeth niedermair,,668
104,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,104,11:08,"SUB IN by HOLMES,JAMEICE",,,,,,,"SUB IN by HOLMES,JAMEICE",1,subbing in,,birmingham-southern,jameice holmes,,668
105,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,105,11:08,"SUB IN by PEURSEM,LAURA VAN",,,,,,,"SUB IN by PEURSEM,LAURA VAN",1,subbing in,,birmingham-southern,laura van peursem,,668
106,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,106,11:08,"SUB OUT by ELSTON,DIAMOND",,,,,,,"SUB OUT by ELSTON,DIAMOND",1,subbing out,,birmingham-southern,diamond elston,,668
107,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,107,11:08,"SUB OUT by DUPREE,BRIA",,,,,,,"SUB OUT by DUPREE,BRIA",1,subbing out,,birmingham-southern,bria dupree,,668
108,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,108,11:08,"SUB OUT by BATTS,JASMYNN",,,,,,,"SUB OUT by BATTS,JASMYNN",1,subbing out,,birmingham-southern,jasmynn batts,,668
109,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,109,11:08,"SUB OUT by DEBAETS,BREANNE",,,,,,,"SUB OUT by DEBAETS,BREANNE",1,subbing out,,birmingham-southern,breanne debaets,,668
110,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,110,11:08,"SUB OUT by KNOWLES,HALLE",,,,,,,"SUB OUT by KNOWLES,HALLE",1,subbing out,,birmingham-southern,halle knowles,,668
111,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,111,11:08,,,,,"SUB IN by HARTLAGE,MAGGIE",,,"SUB IN by HARTLAGE,MAGGIE",1,subbing in,,Centre,maggie hartlage,,668
112,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,112,11:08,,,,,"SUB IN by LEWIS,KENDALL",,,"SUB IN by LEWIS,KENDALL",1,subbing in,,Centre,kendall lewis,,668
113,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,113,11:08,,,,,"SUB OUT by JUDY,MICHELE",,,"SUB OUT by JUDY,MICHELE",1,subbing out,,Centre,michele judy,,668
114,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,114,11:08,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",1,subbing out,,Centre,paige kellam,,668
115,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,115,10:41,,10,,17 (+7),"GOOD JUMPER by HARTLAGE,MAGGIE",CENTRE_W 10-17 (+7),,"GOOD JUMPER by HARTLAGE,MAGGIE",1,jumper,good,Centre,maggie hartlage,2,641
116,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,116,10:21,"GOOD 3PTR by FORD,KAYLA",13,,17 (+4),,BSCW 13-17 (+4),,"GOOD 3PTR by FORD,KAYLA",1,three pointer,good,birmingham-southern,kayla ford,3,621
117,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,117,--,"ASSIST  by MCLENDON,SYDNEY",,,,,,,"ASSIST  by MCLENDON,SYDNEY",1,assist,,birmingham-southern,sydney mclendon,,
118,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,118,10:00,,,,,"MISS 3PTR by LEWIS,KENDALL",,,"MISS 3PTR by LEWIS,KENDALL",1,three pointer,missed,Centre,kendall lewis,,600
119,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,119,--,"REBOUND DEF by FORD,KAYLA",,,,,,,"REBOUND DEF by FORD,KAYLA",1,defensive rebound,,birmingham-southern,kayla ford,,
120,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,120,09:45,"GOOD LAYUP by FORD,KAYLA(in the paint)",15,,17 (+2),,BSCW 15-17 (+2),,"GOOD LAYUP by FORD,KAYLA(in the paint)",1,layup,good,birmingham-southern,kayla ford,2,585
121,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,121,09:42,,,,,"FOUL  by GUY,ALEXIS",,,"FOUL  by GUY,ALEXIS",1,foul,,Centre,alexis guy,,582
122,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,122,09:42,"MISS FT by FORD,KAYLA",,,,,,,"MISS FT by FORD,KAYLA",1,free throw,missed,birmingham-southern,kayla ford,,582
123,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,123,--,,,,,"REBOUND DEF by RHULE,BONNIE",,,"REBOUND DEF by RHULE,BONNIE",1,defensive rebound,,Centre,bonnie rhule,,
124,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,124,09:42,,15,,19 (+4),"GOOD JUMPER by GUY,ALEXIS",CENTRE_W 15-19 (+4),,"GOOD JUMPER by GUY,ALEXIS",1,jumper,good,Centre,alexis guy,2,582
125,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,125,09:42,,,,,"SUB IN by MCKNIGHT,KAITLYN",,,"SUB IN by MCKNIGHT,KAITLYN",1,subbing in,,Centre,kaitlyn mcknight,,582
126,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,126,09:42,,,,,"SUB OUT by COLLIVER,OLIVIA",,,"SUB OUT by COLLIVER,OLIVIA",1,subbing out,,Centre,olivia colliver,,582
127,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,127,09:25,,,,,"FOUL  by MCKNIGHT,KAITLYN",,,"FOUL  by MCKNIGHT,KAITLYN",1,foul,,Centre,kaitlyn mcknight,,565
128,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,128,09:19,"GOOD FT by FORD,KAYLA",16,,19 (+3),,BSCW 16-19 (+3),,"GOOD FT by FORD,KAYLA",1,free throw,good,birmingham-southern,kayla ford,1,559
129,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,129,09:07,"GOOD FT by FORD,KAYLA",17,,19 (+2),,BSCW 17-19 (+2),,"GOOD FT by FORD,KAYLA",1,free throw,good,birmingham-southern,kayla ford,1,547
130,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,130,09:05,"SUB IN by DEBAETS,BREANNE",,,,,,,"SUB IN by DEBAETS,BREANNE",1,subbing in,,birmingham-southern,breanne debaets,,545
131,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,131,09:05,"SUB OUT by NIEDERMAIR,ELIZABETH",,,,,,,"SUB OUT by NIEDERMAIR,ELIZABETH",1,subbing out,,birmingham-southern,elizabeth niedermair,,545
132,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,132,09:05,,,,,"SUB IN by SCHAD,OLIVIA",,,"SUB IN by SCHAD,OLIVIA",1,subbing in,,Centre,olivia schad,,545
133,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,133,09:05,,,,,"SUB OUT by GUY,ALEXIS",,,"SUB OUT by GUY,ALEXIS",1,subbing out,,Centre,alexis guy,,545
134,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,134,09:04,,,,,"TURNOVER  by RHULE,BONNIE",,,"TURNOVER  by RHULE,BONNIE",1,turnover,,Centre,bonnie rhule,,544
135,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,135,09:02,"STEAL  by MCLENDON,SYDNEY",,,,,,,"STEAL  by MCLENDON,SYDNEY",1,steal,,birmingham-southern,,,542
